Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Pass_Rush_Technique,Pass_Rush_Strength,Man_to_Man_Defense,Zone_Defense,Bump_and_Run_Defense,Play_Diagnosis,Punishing_Hitter,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Pass_Rush_TechniqueZ,Pass_Rush_StrengthZ,Man_to_Man_DefenseZ,Zone_DefenseZ,Bump_and_Run_DefenseZ,Play_DiagnosisZ,Punishing_HitterZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
23,20,113,23,768,471,63,41,0,12,23,45,42,7,23,26,41,0,-0.2945301542777,0.916905444126074,0.75085324232082,-0.0777202072538862,-1.10552763819095,0.336134453781513,0.63,0.51,0.00,0.12,0.23,0.45,0.42,0.07,0.23,0.26,0.41,0.00,22,0.22,1,0
39,21,104,18,712,480,38,50,57,30,23,33,0,0,52,57,33,0,1.94950911640954,1.20343839541547,-0.784982935153583,-0.72538860103627,1.70854271356784,-0.420168067226889,0.38,0.63,0.57,0.30,0.23,0.33,0.00,0.00,0.52,0.57,0.33,0.00,43,0.43,2,1
37,20,114,27,758,475,25,37,3,18,14,24,41,57,24,25,27,13,1.66900420757363,0.916905444126074,0.921501706484643,0.440414507772021,-0.603015075376885,0,0.25,0.46,0.03,0.18,0.14,0.24,0.41,0.57,0.24,0.25,0.27,0.13,14,0.14,0,0
36,18,122,22,762,451,49,49,13,57,15,57,0,34,57,0,1,7,1.52875175315568,0.343839541547278,2.28668941979522,-0.207253886010363,-0.804020100502513,2.01680672268908,0.49,0.61,0.13,0.57,0.15,0.57,0.00,0.34,0.57,0.00,0.01,0.07,21,0.21,1,0
16,10,108,27,740,471,37,33,9,20,0,0,25,17,15,7,0,22,-1.27629733520337,-1.94842406876791,-0.102389078498293,0.440414507772021,0.30150753768844,0.336134453781513,0.37,0.41,0.09,0.20,0.00,0.00,0.25,0.17,0.15,0.07,0.00,0.22,16,0.16,1,0
26,18,113,19,720,472,49,54,48,32,4,57,19,57,0,36,0,57,0.126227208976157,0.343839541547278,0.75085324232082,-0.595854922279793,1.30653266331658,0.252100840336137,0.49,0.68,0.48,0.32,0.04,0.57,0.19,0.57,0.00,0.36,0.00,0.57,35,0.35,2,0
14,20,110,39,723,463,31,48,48,33,21,0,32,57,13,5,0,40,-1.55680224403927,0.916905444126074,0.238907849829352,1.99481865284974,1.15577889447236,1.00840336134454,0.31,0.60,0.48,0.33,0.21,0.00,0.32,0.57,0.13,0.05,0.00,0.40,26,0.26,1,0
31,15,108,38,711,478,47,48,19,4,0,0,21,0,7,3,17,0,0.827489481065918,-0.515759312320917,-0.102389078498293,1.86528497409326,1.75879396984924,-0.252100840336137,0.47,0.60,0.19,0.04,0.00,0.00,0.21,0.00,0.07,0.03,0.17,0.00,34,0.34,2,0
11,13,101,21,740,470,49,32,12,24,6,5,7,0,0,0,1,11,-1.97755960729313,-1.08882521489971,-1.29692832764505,-0.33678756476684,0.30150753768844,0.420168067226889,0.49,0.40,0.12,0.24,0.06,0.05,0.07,0.00,0.00,0.00,0.01,0.11,11,0.11,0,0
34,15,113,34,729,484,25,42,29,0,0,29,29,22,10,22,0,48,1.24824684431978,-0.515759312320917,0.75085324232082,1.34715025906736,0.854271356783919,-0.756302521008402,0.25,0.53,0.29,0.00,0.00,0.29,0.29,0.22,0.10,0.22,0.00,0.48,10,0.10,0,0
35,20,119,37,714,458,58,68,47,46,48,57,56,52,57,32,57,37,1.38849929873773,0.916905444126074,1.77474402730376,1.73575129533679,1.60804020100503,1.42857142857143,0.58,0.85,0.47,0.46,0.48,0.57,0.56,0.52,0.57,0.32,0.57,0.37,67,0.67,3,1
21,22,117,22,724,490,48,50,57,0,43,54,9,0,11,33,50,41,-0.575035063113605,1.48997134670487,1.43344709897611,-0.207253886010363,1.10552763819095,-1.26050420168068,0.48,0.63,0.57,0.00,0.43,0.54,0.09,0.00,0.11,0.33,0.50,0.41,20,0.20,1,0
27,13,98,27,780,470,67,32,0,20,0,0,10,0,12,23,0,0,0.266479663394109,-1.08882521489971,-1.80887372013652,0.440414507772021,-1.70854271356784,0.420168067226889,0.67,0.40,0.00,0.20,0.00,0.00,0.10,0.00,0.12,0.23,0.00,0.00,8,0.08,0,0
20,18,116,27,728,472,36,47,42,16,15,43,5,57,0,0,0,57,-0.715287517531557,0.343839541547278,1.26279863481229,0.440414507772021,0.904522613065325,0.252100840336137,0.36,0.59,0.42,0.16,0.15,0.43,0.05,0.57,0.00,0.00,0.00,0.57,34,0.34,2,0
28,21,115,28,768,467,47,38,1,26,33,6,0,39,0,2,17,0,0.406732117812062,1.20343839541547,1.09215017064847,0.569948186528497,-1.10552763819095,0.672268907563026,0.47,0.48,0.01,0.26,0.33,0.06,0.00,0.39,0.00,0.02,0.17,0.00,15,0.15,0,0
26,13,111,21,726,463,56,51,43,37,0,8,19,55,20,0,17,49,0.126227208976157,-1.08882521489971,0.409556313993175,-0.33678756476684,1.00502512562814,1.00840336134454,0.56,0.64,0.43,0.37,0.00,0.08,0.19,0.55,0.20,0.00,0.17,0.49,27,0.27,1,0
22,18,109,13,736,481,27,36,35,7,20,34,0,17,0,34,14,4,-0.434782608695652,0.343839541547278,0.06825938566553,-1.37305699481865,0.502512562814069,-0.504201680672266,0.27,0.45,0.35,0.07,0.20,0.34,0.00,0.17,0.00,0.34,0.14,0.04,12,0.12,0,0
18,14,113,12,780,478,37,26,0,32,2,30,0,29,38,15,0,5,-0.995792426367462,-0.802292263610315,0.75085324232082,-1.50259067357513,-1.70854271356784,-0.252100840336137,0.37,0.33,0.00,0.32,0.02,0.30,0.00,0.29,0.38,0.15,0.00,0.05,9,0.09,0,0
21,18,111,28,724,492,62,49,48,0,31,39,39,1,0,0,52,0,-0.575035063113605,0.343839541547278,0.409556313993175,0.569948186528497,1.10552763819095,-1.42857142857143,0.62,0.61,0.48,0.00,0.31,0.39,0.39,0.01,0.00,0.00,0.52,0.00,39,0.39,2,0
37,18,117,19,753,473,34,40,2,0,5,44,0,56,46,2,19,0,1.66900420757363,0.343839541547278,1.43344709897611,-0.595854922279793,-0.351758793969851,0.168067226890753,0.34,0.50,0.02,0.00,0.05,0.44,0.00,0.56,0.46,0.02,0.19,0.00,13,0.13,0,0
19,22,100,31,750,472,32,33,26,0,56,0,8,12,10,41,56,50,-0.855539971949509,1.48997134670487,-1.46757679180887,0.958549222797927,-0.201005025125628,0.252100840336137,0.32,0.41,0.26,0.00,0.56,0.00,0.08,0.12,0.10,0.41,0.56,0.50,12,0.12,0,0
22,13,107,19,746,475,33,35,42,46,0,33,0,0,48,14,0,21,-0.434782608695652,-1.08882521489971,-0.273037542662115,-0.595854922279793,0,0,0.33,0.44,0.42,0.46,0.00,0.33,0.00,0.00,0.48,0.14,0.00,0.21,8,0.08,0,0
22,14,106,29,778,471,32,25,0,9,0,2,15,0,0,34,7,13,-0.434782608695652,-0.802292263610315,-0.443686006825938,0.699481865284974,-1.60804020100503,0.336134453781513,0.32,0.31,0.00,0.09,0.00,0.02,0.15,0.00,0.00,0.34,0.07,0.13,10,0.10,0,0
34,18,113,30,780,464,59,41,0,35,5,0,46,24,56,56,4,47,1.24824684431978,0.343839541547278,0.75085324232082,0.829015544041451,-1.70854271356784,0.924369747899162,0.59,0.51,0.00,0.35,0.05,0.00,0.46,0.24,0.56,0.56,0.04,0.47,37,0.37,2,0
26,17,113,30,768,487,37,32,0,0,17,0,30,28,13,0,43,1,0.126227208976157,0.0573065902578795,0.75085324232082,0.829015544041451,-1.10552763819095,-1.00840336134454,0.37,0.40,0.00,0.00,0.17,0.00,0.30,0.28,0.13,0.00,0.43,0.01,10,0.10,0,0
35,12,101,17,738,493,26,29,28,0,0,0,0,0,24,3,46,20,1.38849929873773,-1.37535816618911,-1.29692832764505,-0.854922279792746,0.402010050251257,-1.5126050420168,0.26,0.36,0.28,0.00,0.00,0.00,0.00,0.00,0.24,0.03,0.46,0.20,8,0.08,0,0
25,17,112,26,760,492,56,35,0,0,0,0,7,8,45,27,32,6,-0.0140252454417954,0.0573065902578795,0.580204778156998,0.310880829015544,-0.703517587939697,-1.42857142857143,0.56,0.44,0.00,0.00,0.00,0.00,0.07,0.08,0.45,0.27,0.32,0.06,15,0.15,0,0
25,20,108,18,751,483,37,35,9,11,41,46,0,36,23,11,55,0,-0.0140252454417954,0.916905444126074,-0.102389078498293,-0.72538860103627,-0.251256281407034,-0.672268907563026,0.37,0.44,0.09,0.11,0.41,0.46,0.00,0.36,0.23,0.11,0.55,0.00,11,0.11,0,0
32,17,101,22,733,478,43,40,29,3,13,0,0,38,56,1,30,19,0.967741935483871,0.0573065902578795,-1.29692832764505,-0.207253886010363,0.653266331658291,-0.252100840336137,0.43,0.50,0.29,0.03,0.13,0.00,0.00,0.38,0.56,0.01,0.30,0.19,15,0.15,0,0
15,17,114,31,738,481,36,39,37,9,0,35,32,0,1,27,22,16,-1.41654978962132,0.0573065902578795,0.921501706484643,0.958549222797927,0.402010050251257,-0.504201680672266,0.36,0.49,0.37,0.09,0.00,0.35,0.32,0.00,0.01,0.27,0.22,0.16,14,0.14,0,0
29,13,108,24,740,471,66,48,33,27,0,0,0,25,47,28,14,5,0.546984572230014,-1.08882521489971,-0.102389078498293,0.0518134715025905,0.30150753768844,0.336134453781513,0.66,0.60,0.33,0.27,0.00,0.00,0.00,0.25,0.47,0.28,0.14,0.05,23,0.23,1,0
37,12,104,35,736,495,60,43,30,0,0,3,55,9,28,5,44,25,1.66900420757363,-1.37535816618911,-0.784982935153583,1.47668393782383,0.502512562814069,-1.68067226890756,0.60,0.54,0.30,0.00,0.00,0.03,0.55,0.09,0.28,0.05,0.44,0.25,20,0.20,1,0
22,14,114,21,761,471,50,35,5,0,0,14,0,0,4,31,0,0,-0.434782608695652,-0.802292263610315,0.921501706484643,-0.33678756476684,-0.753768844221107,0.336134453781513,0.50,0.44,0.05,0.00,0.00,0.14,0.00,0.00,0.04,0.31,0.00,0.00,12,0.12,0,0
39,29,120,37,714,464,60,67,46,26,56,0,8,56,18,29,29,24,1.94950911640954,3.49570200573066,1.94539249146758,1.73575129533679,1.60804020100503,0.924369747899162,0.60,0.84,0.46,0.26,0.56,0.00,0.08,0.56,0.18,0.29,0.29,0.24,46,0.46,2,1
43,21,116,43,716,451,49,63,11,50,49,19,35,19,44,9,56,32,2.51051893408135,1.20343839541547,1.26279863481229,2.51295336787565,1.50753768844221,2.01680672268908,0.49,0.79,0.11,0.50,0.49,0.19,0.35,0.19,0.44,0.09,0.56,0.32,48,0.48,2,1
21,18,113,20,726,465,61,53,56,28,7,0,0,52,0,9,40,56,-0.575035063113605,0.343839541547278,0.75085324232082,-0.466321243523316,1.00502512562814,0.840336134453779,0.61,0.66,0.56,0.28,0.07,0.00,0.00,0.52,0.00,0.09,0.40,0.56,35,0.35,2,0
17,12,97,16,740,476,47,31,8,0,0,0,0,0,0,30,0,39,-1.13604488078541,-1.37535816618911,-1.97952218430034,-0.984455958549223,0.30150753768844,-0.0840336134453764,0.47,0.39,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.39,11,0.11,0,0
22,16,104,22,744,465,55,39,21,53,25,0,0,16,0,0,0,2,-0.434782608695652,-0.229226361031519,-0.784982935153583,-0.207253886010363,0.100502512562812,0.840336134453779,0.55,0.49,0.21,0.53,0.25,0.00,0.00,0.16,0.00,0.00,0.00,0.02,16,0.16,1,0
28,20,110,27,714,471,26,50,56,18,22,24,46,32,30,19,46,32,0.406732117812062,0.916905444126074,0.238907849829352,0.440414507772021,1.60804020100503,0.336134453781513,0.26,0.63,0.56,0.18,0.22,0.24,0.46,0.32,0.30,0.19,0.46,0.32,41,0.41,2,1
18,20,111,31,740,495,55,39,17,0,53,0,37,7,0,34,0,17,-0.995792426367462,0.916905444126074,0.409556313993175,0.958549222797927,0.30150753768844,-1.68067226890756,0.55,0.49,0.17,0.00,0.53,0.00,0.37,0.07,0.00,0.34,0.00,0.17,18,0.18,1,0
22,14,99,8,740,494,42,32,38,0,0,13,0,13,41,27,0,13,-0.434782608695652,-0.802292263610315,-1.6382252559727,-2.02072538860104,0.30150753768844,-1.59663865546219,0.42,0.40,0.38,0.00,0.00,0.13,0.00,0.13,0.41,0.27,0.00,0.13,15,0.15,0,0
14,18,115,16,710,471,35,46,48,20,31,12,0,41,14,32,7,51,-1.55680224403927,0.343839541547278,1.09215017064847,-0.984455958549223,1.80904522613065,0.336134453781513,0.35,0.58,0.48,0.20,0.31,0.12,0.00,0.41,0.14,0.32,0.07,0.51,53,0.53,3,1
23,10,109,8,748,471,43,32,4,38,0,3,0,0,0,0,4,0,-0.2945301542777,-1.94842406876791,0.06825938566553,-2.02072538860104,-0.100502512562816,0.336134453781513,0.43,0.40,0.04,0.38,0.00,0.03,0.00,0.00,0.00,0.00,0.04,0.00,8,0.08,0,0
16,15,108,18,720,460,28,39,48,38,18,0,1,2,0,0,0,22,-1.27629733520337,-0.515759312320917,-0.102389078498293,-0.72538860103627,1.30653266331658,1.26050420168068,0.28,0.49,0.48,0.38,0.18,0.00,0.01,0.02,0.00,0.00,0.00,0.22,12,0.12,0,0
22,14,108,29,760,471,57,37,0,5,7,0,29,17,23,26,26,18,-0.434782608695652,-0.802292263610315,-0.102389078498293,0.699481865284974,-0.703517587939697,0.336134453781513,0.57,0.46,0.00,0.05,0.07,0.00,0.29,0.17,0.23,0.26,0.26,0.18,16,0.16,1,0
27,17,107,25,742,460,38,42,28,56,4,1,36,30,3,9,35,25,0.266479663394109,0.0573065902578795,-0.273037542662115,0.181347150259067,0.201005025125628,1.26050420168068,0.38,0.53,0.28,0.56,0.04,0.01,0.36,0.30,0.03,0.09,0.35,0.25,33,0.33,2,0
22,16,103,9,740,471,55,39,39,26,14,0,0,8,4,9,37,0,-0.434782608695652,-0.229226361031519,-0.955631399317405,-1.89119170984456,0.30150753768844,0.336134453781513,0.55,0.49,0.39,0.26,0.14,0.00,0.00,0.08,0.04,0.09,0.37,0.00,17,0.17,1,0
32,19,99,22,740,465,38,37,14,26,29,0,0,10,20,26,8,20,0.967741935483871,0.630372492836676,-1.6382252559727,-0.207253886010363,0.30150753768844,0.840336134453779,0.38,0.46,0.14,0.26,0.29,0.00,0.00,0.10,0.20,0.26,0.08,0.20,13,0.13,0,0
31,16,114,30,740,491,40,39,10,0,0,18,16,0,51,37,0,0,0.827489481065918,-0.229226361031519,0.921501706484643,0.829015544041451,0.30150753768844,-1.34453781512605,0.40,0.49,0.10,0.00,0.00,0.18,0.16,0.00,0.51,0.37,0.00,0.00,12,0.12,0,0
31,20,105,27,736,462,61,51,11,42,21,0,17,47,46,56,29,29,0.827489481065918,0.916905444126074,-0.61433447098976,0.440414507772021,0.502512562814069,1.09243697478992,0.61,0.64,0.11,0.42,0.21,0.00,0.17,0.47,0.46,0.56,0.29,0.29,33,0.33,2,0
30,12,109,16,738,480,32,34,22,17,0,0,0,48,1,9,9,40,0.687237026647966,-1.37535816618911,0.06825938566553,-0.984455958549223,0.402010050251257,-0.420168067226889,0.32,0.43,0.22,0.17,0.00,0.00,0.00,0.48,0.01,0.09,0.09,0.40,14,0.14,0,0
39,18,118,28,732,480,48,49,10,0,23,21,16,28,11,0,0,55,1.94950911640954,0.343839541547278,1.60409556313993,0.569948186528497,0.703517587939697,-0.420168067226889,0.48,0.61,0.10,0.00,0.23,0.21,0.16,0.28,0.11,0.00,0.00,0.55,32,0.32,2,0
15,19,105,32,734,495,51,35,6,0,45,0,7,17,0,10,2,17,-1.41654978962132,0.630372492836676,-0.61433447098976,1.0880829015544,0.603015075376885,-1.68067226890756,0.51,0.44,0.06,0.00,0.45,0.00,0.07,0.17,0.00,0.10,0.02,0.17,39,0.39,2,0
27,19,96,28,726,462,48,47,56,33,26,0,0,0,0,18,14,20,0.266479663394109,0.630372492836676,-2.15017064846416,0.569948186528497,1.00502512562814,1.09243697478992,0.48,0.59,0.56,0.33,0.26,0.00,0.00,0.00,0.00,0.18,0.14,0.20,29,0.29,1,0
26,19,110,23,780,463,43,34,0,55,48,51,20,33,31,46,0,56,0.126227208976157,0.630372492836676,0.238907849829352,-0.0777202072538862,-1.70854271356784,1.00840336134454,0.43,0.43,0.00,0.55,0.48,0.51,0.20,0.33,0.31,0.46,0.00,0.56,14,0.14,0,0
15,13,103,21,737,474,56,36,35,15,0,8,15,0,3,8,0,8,-1.41654978962132,-1.08882521489971,-0.955631399317405,-0.33678756476684,0.452261306532663,0.0840336134453764,0.56,0.45,0.35,0.15,0.00,0.08,0.15,0.00,0.03,0.08,0.00,0.08,13,0.13,0,0
20,18,98,15,744,478,26,30,11,29,6,5,13,0,17,30,24,16,-0.715287517531557,0.343839541547278,-1.80887372013652,-1.1139896373057,0.100502512562812,-0.252100840336137,0.26,0.38,0.11,0.29,0.06,0.05,0.13,0.00,0.17,0.30,0.24,0.16,8,0.08,0,0
22,20,96,27,754,493,49,33,23,0,30,0,19,0,0,24,43,32,-0.434782608695652,0.916905444126074,-2.15017064846416,0.440414507772021,-0.402010050251257,-1.5126050420168,0.49,0.41,0.23,0.00,0.30,0.00,0.19,0.00,0.00,0.24,0.43,0.32,11,0.11,0,0
18,22,100,20,712,459,56,51,46,56,39,12,56,0,0,32,0,0,-0.995792426367462,1.48997134670487,-1.46757679180887,-0.466321243523316,1.70854271356784,1.34453781512605,0.56,0.64,0.46,0.56,0.39,0.12,0.56,0.00,0.00,0.32,0.00,0.00,29,0.29,1,0
16,21,98,27,734,471,43,39,31,19,56,0,49,0,1,54,26,42,-1.27629733520337,1.20343839541547,-1.80887372013652,0.440414507772021,0.603015075376885,0.336134453781513,0.43,0.49,0.31,0.19,0.56,0.00,0.49,0.00,0.01,0.54,0.26,0.42,18,0.18,1,0
33,16,107,12,730,464,59,48,34,26,6,0,0,28,0,0,30,33,1.10799438990182,-0.229226361031519,-0.273037542662115,-1.50259067357513,0.804020100502513,0.924369747899162,0.59,0.60,0.34,0.26,0.06,0.00,0.00,0.28,0.00,0.00,0.30,0.33,23,0.23,1,0
22,15,101,26,753,473,52,33,0,14,0,0,0,8,0,0,0,17,-0.434782608695652,-0.515759312320917,-1.29692832764505,0.310880829015544,-0.351758793969851,0.168067226890753,0.52,0.41,0.00,0.14,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.17,8,0.08,0,0
22,18,114,8,740,489,55,43,38,17,4,41,0,50,0,46,40,21,-0.434782608695652,0.343839541547278,0.921501706484643,-2.02072538860104,0.30150753768844,-1.17647058823529,0.55,0.54,0.38,0.17,0.04,0.41,0.00,0.50,0.00,0.46,0.40,0.21,22,0.22,1,0
22,13,100,15,740,489,54,38,55,16,18,0,20,51,29,0,33,53,-0.434782608695652,-1.08882521489971,-1.46757679180887,-1.1139896373057,0.30150753768844,-1.17647058823529,0.54,0.48,0.55,0.16,0.18,0.00,0.20,0.51,0.29,0.00,0.33,0.53,21,0.21,1,0
11,18,100,10,773,469,49,25,1,38,40,1,0,0,0,39,8,10,-1.97755960729313,0.343839541547278,-1.46757679180887,-1.76165803108808,-1.35678391959799,0.504201680672266,0.49,0.31,0.01,0.38,0.40,0.01,0.00,0.00,0.00,0.39,0.08,0.10,11,0.11,0,0
12,19,114,24,780,464,40,29,0,47,33,3,3,6,0,16,44,0,-1.83730715287518,0.630372492836676,0.921501706484643,0.0518134715025905,-1.70854271356784,0.924369747899162,0.40,0.36,0.00,0.47,0.33,0.03,0.03,0.06,0.00,0.16,0.44,0.00,14,0.14,0,0
30,19,101,25,780,458,30,29,0,38,25,5,32,0,11,23,0,40,0.687237026647966,0.630372492836676,-1.29692832764505,0.181347150259067,-1.70854271356784,1.42857142857143,0.30,0.36,0.00,0.38,0.25,0.05,0.32,0.00,0.11,0.23,0.00,0.40,8,0.08,0,0
28,12,111,17,746,493,54,36,12,0,0,0,11,44,0,0,0,0,0.406732117812062,-1.37535816618911,0.409556313993175,-0.854922279792746,0,-1.5126050420168,0.54,0.45,0.12,0.00,0.00,0.00,0.11,0.44,0.00,0.00,0.00,0.00,11,0.11,0,0
19,19,116,21,740,458,34,40,5,8,2,5,0,7,0,31,0,0,-0.855539971949509,0.630372492836676,1.26279863481229,-0.33678756476684,0.30150753768844,1.42857142857143,0.34,0.50,0.05,0.08,0.02,0.05,0.00,0.07,0.00,0.31,0.00,0.00,14,0.14,0,0
17,19,119,17,699,483,52,54,56,0,31,22,0,8,25,39,0,28,-1.13604488078541,0.630372492836676,1.77474402730376,-0.854922279792746,2.36180904522613,-0.672268907563026,0.52,0.68,0.56,0.00,0.31,0.22,0.00,0.08,0.25,0.39,0.00,0.28,58,0.58,3,1
31,12,104,21,717,470,51,47,36,26,0,0,24,0,20,3,32,42,0.827489481065918,-1.37535816618911,-0.784982935153583,-0.33678756476684,1.4572864321608,0.420168067226889,0.51,0.59,0.36,0.26,0.00,0.00,0.24,0.00,0.20,0.03,0.32,0.42,40,0.40,2,1
22,18,94,17,780,492,56,26,0,10,16,37,30,0,0,30,31,0,-0.434782608695652,0.343839541547278,-2.49146757679181,-0.854922279792746,-1.70854271356784,-1.42857142857143,0.56,0.33,0.00,0.10,0.16,0.37,0.30,0.00,0.00,0.30,0.31,0.00,11,0.11,0,0
34,16,99,20,737,471,41,39,15,33,2,2,48,0,56,44,0,44,1.24824684431978,-0.229226361031519,-1.6382252559727,-0.466321243523316,0.452261306532663,0.336134453781513,0.41,0.49,0.15,0.33,0.02,0.02,0.48,0.00,0.56,0.44,0.00,0.44,13,0.13,0,0
15,18,117,29,757,454,33,36,0,54,25,21,0,21,0,0,33,0,-1.41654978962132,0.343839541547278,1.43344709897611,0.699481865284974,-0.552763819095479,1.76470588235294,0.33,0.45,0.00,0.54,0.25,0.21,0.00,0.21,0.00,0.00,0.33,0.00,11,0.11,0,0
34,19,110,31,775,476,67,38,0,11,29,7,9,21,24,32,4,10,1.24824684431978,0.630372492836676,0.238907849829352,0.958549222797927,-1.4572864321608,-0.0840336134453764,0.67,0.48,0.00,0.11,0.29,0.07,0.09,0.21,0.24,0.32,0.04,0.10,21,0.21,1,0
17,17,105,36,777,477,28,26,0,22,0,35,35,0,7,30,54,6,-1.13604488078541,0.0573065902578795,-0.61433447098976,1.60621761658031,-1.55778894472362,-0.168067226890753,0.28,0.33,0.00,0.22,0.00,0.35,0.35,0.00,0.07,0.30,0.54,0.06,8,0.08,0,0
15,18,104,12,740,480,33,28,0,6,19,0,0,7,0,21,0,11,-1.41654978962132,0.343839541547278,-0.784982935153583,-1.50259067357513,0.30150753768844,-0.420168067226889,0.33,0.35,0.00,0.06,0.19,0.00,0.00,0.07,0.00,0.21,0.00,0.11,11,0.11,0,0
33,19,111,25,758,476,27,38,41,10,10,36,15,18,43,47,24,0,1.10799438990182,0.630372492836676,0.409556313993175,0.181347150259067,-0.603015075376885,-0.0840336134453764,0.27,0.48,0.41,0.10,0.10,0.36,0.15,0.18,0.43,0.47,0.24,0.00,13,0.13,0,0
18,19,113,29,746,461,49,43,2,55,18,8,9,28,0,45,17,54,-0.995792426367462,0.630372492836676,0.75085324232082,0.699481865284974,0,1.17647058823529,0.49,0.54,0.02,0.55,0.18,0.08,0.09,0.28,0.00,0.45,0.17,0.54,27,0.27,1,0
28,25,106,29,711,490,55,49,21,0,37,13,9,0,13,44,7,22,0.406732117812062,2.34957020057307,-0.443686006825938,0.699481865284974,1.75879396984924,-1.26050420168068,0.55,0.61,0.21,0.00,0.37,0.13,0.09,0.00,0.13,0.44,0.07,0.22,24,0.24,1,0
13,20,102,25,739,490,57,36,25,0,56,0,4,0,0,2,0,0,-1.69705469845722,0.916905444126074,-1.12627986348123,0.181347150259067,0.351758793969851,-1.26050420168068,0.57,0.45,0.25,0.00,0.56,0.00,0.04,0.00,0.00,0.02,0.00,0.00,14,0.14,0,0
15,16,110,18,740,463,25,35,20,48,5,33,1,55,0,10,37,30,-1.41654978962132,-0.229226361031519,0.238907849829352,-0.72538860103627,0.30150753768844,1.00840336134454,0.25,0.44,0.20,0.48,0.05,0.33,0.01,0.55,0.00,0.10,0.37,0.30,13,0.13,0,0
27,22,113,17,769,486,50,34,0,3,44,40,8,11,29,56,3,23,0.266479663394109,1.48997134670487,0.75085324232082,-0.854922279792746,-1.15577889447236,-0.924369747899162,0.50,0.43,0.00,0.03,0.44,0.40,0.08,0.11,0.29,0.56,0.03,0.23,17,0.17,1,0
46,21,122,36,722,485,68,63,35,1,19,35,38,38,54,13,0,8,2.9312762973352,1.20343839541547,2.28668941979522,1.60621761658031,1.20603015075377,-0.840336134453779,0.68,0.79,0.35,0.01,0.19,0.35,0.38,0.38,0.54,0.13,0.00,0.08,53,0.53,3,1
12,11,110,30,721,462,67,49,32,54,0,0,45,25,0,5,0,9,-1.83730715287518,-1.66189111747851,0.238907849829352,0.829015544041451,1.25628140703518,1.09243697478992,0.67,0.61,0.32,0.54,0.00,0.00,0.45,0.25,0.00,0.05,0.00,0.09,26,0.26,1,0
16,10,100,21,780,489,57,23,0,4,1,13,29,12,21,0,56,30,-1.27629733520337,-1.94842406876791,-1.46757679180887,-0.33678756476684,-1.70854271356784,-1.17647058823529,0.57,0.29,0.00,0.04,0.01,0.13,0.29,0.12,0.21,0.00,0.56,0.30,11,0.11,0,0
16,12,102,17,764,471,56,29,0,1,0,10,0,2,1,11,0,11,-1.27629733520337,-1.37535816618911,-1.12627986348123,-0.854922279792746,-0.904522613065325,0.336134453781513,0.56,0.36,0.00,0.01,0.00,0.10,0.00,0.02,0.01,0.11,0.00,0.11,11,0.11,0,0
22,12,110,20,778,482,36,24,0,0,0,0,0,6,0,14,5,6,-0.434782608695652,-1.37535816618911,0.238907849829352,-0.466321243523316,-1.60804020100503,-0.58823529411765,0.36,0.30,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.14,0.05,0.06,8,0.08,0,0
15,14,108,30,735,493,29,34,38,0,0,23,46,37,25,11,0,0,-1.41654978962132,-0.802292263610315,-0.102389078498293,0.829015544041451,0.552763819095479,-1.5126050420168,0.29,0.43,0.38,0.00,0.00,0.23,0.46,0.37,0.25,0.11,0.00,0.00,12,0.12,0,0
29,18,104,10,757,483,36,28,0,0,15,23,0,0,0,30,0,0,0.546984572230014,0.343839541547278,-0.784982935153583,-1.76165803108808,-0.552763819095479,-0.672268907563026,0.36,0.35,0.00,0.00,0.15,0.23,0.00,0.00,0.00,0.30,0.00,0.00,8,0.08,0,0
25,14,103,18,780,470,61,30,0,11,0,0,8,1,0,2,12,3,-0.0140252454417954,-0.802292263610315,-0.955631399317405,-0.72538860103627,-1.70854271356784,0.420168067226889,0.61,0.38,0.00,0.11,0.00,0.00,0.08,0.01,0.00,0.02,0.12,0.03,10,0.10,0,0
31,13,99,19,733,471,31,33,13,6,0,0,0,0,18,0,0,0,0.827489481065918,-1.08882521489971,-1.6382252559727,-0.595854922279793,0.653266331658291,0.336134453781513,0.31,0.41,0.13,0.06,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,5,0.05,0,0
22,20,103,29,698,471,43,54,56,44,24,6,0,42,48,16,23,0,-0.434782608695652,0.916905444126074,-0.955631399317405,0.699481865284974,2.41206030150754,0.336134453781513,0.43,0.68,0.56,0.44,0.24,0.06,0.00,0.42,0.48,0.16,0.23,0.00,18,0.18,1,0
34,21,104,26,740,456,38,46,46,53,10,0,39,11,0,54,45,56,1.24824684431978,1.20343839541547,-0.784982935153583,0.310880829015544,0.30150753768844,1.59663865546219,0.38,0.58,0.46,0.53,0.10,0.00,0.39,0.11,0.00,0.54,0.45,0.56,13,0.13,0,0
