Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Punting_Power,Hang_Time,Directional_Punting,Kick_Holding,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Punting_PowerZ,Hang_TimeZ,Directional_PuntingZ,Kick_HoldingZ,PeakCur,PeakCurZ,Ability,Draftable
20,6,114,0,718,461,60,60,69,0,5,14,-0.752688172043011,-1.13259668508287,1.02272727272727,NaN,1.50887573964497,2.68156424581005,0.60,0.75,0.69,0.00,0.05,0.14,56,0.56,3,1
25,14,109,0,748,504,72,58,26,53,18,26,-0.0806451612903228,1.07734806629834,0.3125,NaN,0.621301775147929,0.279329608938547,0.72,0.73,0.26,0.53,0.18,0.26,41,0.41,2,1
22,7,106,0,780,486,43,54,69,37,5,69,-0.483870967741936,-0.856353591160221,-0.113636363636363,NaN,-0.325443786982247,1.28491620111732,0.43,0.68,0.69,0.37,0.05,0.69,48,0.48,2,1
34,10,92,0,779,484,60,66,68,62,64,14,1.12903225806452,-0.0276243093922651,-2.10227272727273,NaN,-0.295857988165679,1.39664804469274,0.60,0.83,0.68,0.62,0.64,0.14,77,0.77,4,1
26,8,115,0,822,515,74,54,52,35,59,40,0.0537634408602149,-0.580110497237569,1.16477272727273,NaN,-1.56804733727811,-0.33519553072626,0.74,0.68,0.52,0.35,0.59,0.40,27,0.27,1,0
19,16,109,0,743,489,33,54,44,42,18,0,-0.887096774193548,1.62983425414365,0.3125,NaN,0.769230769230771,1.11731843575419,0.33,0.68,0.44,0.42,0.18,0.00,44,0.44,2,1
34,7,119,0,753,508,29,39,29,0,40,62,1.12903225806452,-0.856353591160221,1.73295454545455,NaN,0.473372781065089,0.0558659217877083,0.29,0.49,0.29,0.00,0.40,0.62,14,0.14,0,0
22,12,109,0,739,507,70,52,22,28,1,39,-0.483870967741936,0.524861878453039,0.3125,NaN,0.887573964497044,0.111731843575417,0.70,0.65,0.22,0.28,0.01,0.39,32,0.32,2,0
17,14,103,0,798,486,49,56,60,21,0,17,-1.15591397849462,1.07734806629834,-0.539772727272727,NaN,-0.857988165680473,1.28491620111732,0.49,0.70,0.60,0.21,0.00,0.17,44,0.44,2,1
27,10,100,0,769,511,40,43,20,23,39,68,0.188172043010752,-0.0276243093922651,-0.965909090909091,NaN,0,-0.111731843575422,0.40,0.54,0.20,0.23,0.39,0.68,21,0.21,1,0
10,6,103,0,757,492,32,41,50,42,0,37,-2.09677419354839,-1.13259668508287,-0.539772727272727,NaN,0.355029585798817,0.949720670391061,0.32,0.51,0.50,0.42,0.00,0.37,35,0.35,2,0
22,11,100,0,767,525,46,37,10,39,11,68,-0.483870967741936,0.248618784530387,-0.965909090909091,NaN,0.0591715976331375,-0.893854748603353,0.46,0.46,0.10,0.39,0.11,0.68,14,0.14,0,0
22,12,112,0,752,533,57,35,0,19,0,65,-0.483870967741936,0.524861878453039,0.738636363636364,NaN,0.502958579881659,-1.34078212290503,0.57,0.44,0.00,0.19,0.00,0.65,15,0.15,0,0
14,5,114,0,775,513,65,34,5,0,0,0,-1.55913978494624,-1.40883977900552,1.02272727272727,NaN,-0.177514792899407,-0.223463687150838,0.65,0.43,0.05,0.00,0.00,0.00,11,0.11,0,0
32,13,120,0,750,534,63,41,0,38,19,56,0.860215053763441,0.801104972375691,1.875,NaN,0.562130177514794,-1.39664804469274,0.63,0.51,0.00,0.38,0.19,0.56,17,0.17,1,0
17,7,90,0,747,540,50,22,0,0,3,0,-1.15591397849462,-0.856353591160221,-2.38636363636364,NaN,0.650887573964499,-1.731843575419,0.50,0.28,0.00,0.00,0.03,0.00,4,0.04,0,0
26,10,113,0,736,492,61,56,32,24,0,55,0.0537634408602149,-0.0276243093922651,0.880681818181819,NaN,0.976331360946746,0.949720670391061,0.61,0.70,0.32,0.24,0.00,0.55,35,0.35,2,0
28,9,100,0,763,497,56,49,25,13,14,68,0.32258064516129,-0.303867403314917,-0.965909090909091,NaN,0.17751479289941,0.670391061452515,0.56,0.61,0.25,0.13,0.14,0.68,33,0.33,2,0
36,14,99,0,738,481,50,68,64,44,46,62,1.39784946236559,1.07734806629834,-1.10795454545454,NaN,0.917159763313611,1.56424581005587,0.50,0.85,0.64,0.44,0.46,0.62,52,0.52,3,1
22,10,103,0,830,507,67,52,41,34,51,39,-0.483870967741936,-0.0276243093922651,-0.539772727272727,NaN,-1.80473372781065,0.111731843575417,0.67,0.65,0.41,0.34,0.51,0.39,37,0.37,2,0
22,11,102,0,780,507,67,51,11,44,9,32,-0.483870967741936,0.248618784530387,-0.681818181818181,NaN,-0.325443786982247,0.111731843575417,0.67,0.64,0.11,0.44,0.09,0.32,31,0.31,2,0
34,10,116,0,735,533,67,41,0,23,44,19,1.12903225806452,-0.0276243093922651,1.30681818181818,NaN,1.00591715976332,-1.34078212290503,0.67,0.51,0.00,0.23,0.44,0.19,20,0.20,1,0
22,11,99,0,819,489,60,54,41,25,0,0,-0.483870967741936,0.248618784530387,-1.10795454545454,NaN,-1.4792899408284,1.11731843575419,0.60,0.68,0.41,0.25,0.00,0.00,37,0.37,2,0
16,14,104,0,813,483,49,54,45,19,0,46,-1.29032258064516,1.07734806629834,-0.397727272727272,NaN,-1.301775147929,1.45251396648045,0.49,0.68,0.45,0.19,0.00,0.46,35,0.35,2,0
34,11,98,0,752,483,46,56,34,21,1,63,1.12903225806452,0.248618784530387,-1.25,NaN,0.502958579881659,1.45251396648045,0.46,0.70,0.34,0.21,0.01,0.63,29,0.29,1,0
22,9,113,0,732,493,38,47,35,9,3,25,-0.483870967741936,-0.303867403314917,0.880681818181819,NaN,1.09467455621302,0.893854748603353,0.38,0.59,0.35,0.09,0.03,0.25,30,0.30,1,0
27,8,117,0,811,497,64,54,44,16,36,16,0.188172043010752,-0.580110497237569,1.44886363636364,NaN,-1.24260355029586,0.670391061452515,0.64,0.68,0.44,0.16,0.36,0.16,33,0.33,2,0
22,12,110,0,789,501,49,54,54,35,31,35,-0.483870967741936,0.524861878453039,0.454545454545455,NaN,-0.591715976331359,0.446927374301676,0.49,0.68,0.54,0.35,0.31,0.35,32,0.32,2,0
22,10,108,0,767,540,62,32,0,22,0,34,-0.483870967741936,-0.0276243093922651,0.170454545454546,NaN,0.0591715976331375,-1.731843575419,0.62,0.40,0.00,0.22,0.00,0.34,8,0.08,0,0
30,8,95,0,740,523,44,34,4,5,32,13,0.591397849462365,-0.580110497237569,-1.67613636363636,NaN,0.857988165680473,-0.782122905027936,0.44,0.43,0.04,0.05,0.32,0.13,16,0.16,1,0
24,12,104,0,830,540,24,24,0,51,18,25,-0.21505376344086,0.524861878453039,-0.397727272727272,NaN,-1.80473372781065,-1.731843575419,0.24,0.30,0.00,0.51,0.18,0.25,10,0.10,0,0
22,14,111,0,815,511,71,47,15,29,28,0,-0.483870967741936,1.07734806629834,0.59659090909091,NaN,-1.36094674556213,-0.111731843575422,0.71,0.59,0.15,0.29,0.28,0.00,32,0.32,2,0
14,5,106,0,840,500,58,34,12,1,0,65,-1.55913978494624,-1.40883977900552,-0.113636363636363,NaN,-2.10059171597633,0.502793296089385,0.58,0.43,0.12,0.01,0.00,0.65,25,0.25,1,0
22,5,92,0,778,507,53,39,41,0,12,15,-0.483870967741936,-1.40883977900552,-2.10227272727273,NaN,-0.266272189349112,0.111731843575417,0.53,0.49,0.41,0.00,0.12,0.15,22,0.22,1,0
15,15,115,0,795,496,39,51,37,50,0,22,-1.4247311827957,1.35359116022099,1.16477272727273,NaN,-0.769230769230769,0.726256983240223,0.39,0.64,0.37,0.50,0.00,0.22,47,0.47,2,1
23,22,100,0,763,526,37,43,12,69,0,3,-0.349462365591398,3.28729281767956,-0.965909090909091,NaN,0.17751479289941,-0.949720670391061,0.37,0.54,0.12,0.69,0.00,0.03,23,0.23,1,0
32,13,97,0,758,498,44,52,40,35,13,0,0.860215053763441,0.801104972375691,-1.39204545454545,NaN,0.325443786982249,0.614525139664801,0.44,0.65,0.40,0.35,0.13,0.00,41,0.41,2,1
39,10,116,0,762,497,43,56,41,36,47,59,1.8010752688172,-0.0276243093922651,1.30681818181818,NaN,0.207100591715977,0.670391061452515,0.43,0.70,0.41,0.36,0.47,0.59,31,0.31,2,0
28,10,104,0,797,495,33,49,35,20,46,69,0.32258064516129,-0.0276243093922651,-0.397727272727272,NaN,-0.828402366863903,0.782122905027931,0.33,0.61,0.35,0.20,0.46,0.69,33,0.33,2,0
26,17,114,0,789,507,59,56,14,59,16,51,0.0537634408602149,1.9060773480663,1.02272727272727,NaN,-0.591715976331359,0.111731843575417,0.59,0.70,0.14,0.59,0.16,0.51,28,0.28,1,0
16,15,115,0,826,493,39,52,61,53,1,42,-1.29032258064516,1.35359116022099,1.16477272727273,NaN,-1.68639053254438,0.893854748603353,0.39,0.65,0.61,0.53,0.01,0.42,33,0.33,2,0
35,13,110,0,763,494,56,64,45,57,50,37,1.26344086021505,0.801104972375691,0.454545454545455,NaN,0.17751479289941,0.837988826815639,0.56,0.80,0.45,0.57,0.50,0.37,48,0.48,2,1
22,8,112,0,738,536,50,32,0,27,64,17,-0.483870967741936,-0.580110497237569,0.738636363636364,NaN,0.917159763313611,-1.50837988826816,0.50,0.40,0.00,0.27,0.64,0.17,11,0.11,0,0
22,5,114,0,738,516,69,39,0,4,10,59,-0.483870967741936,-1.40883977900552,1.02272727272727,NaN,0.917159763313611,-0.391061452513968,0.69,0.49,0.00,0.04,0.10,0.59,19,0.19,1,0
38,12,114,0,714,507,57,56,31,53,14,41,1.66666666666667,0.524861878453039,1.02272727272727,NaN,1.62721893491124,0.111731843575417,0.57,0.70,0.31,0.53,0.14,0.41,25,0.25,1,0
23,12,104,0,738,496,61,58,42,37,32,65,-0.349462365591398,0.524861878453039,-0.397727272727272,NaN,0.917159763313611,0.726256983240223,0.61,0.73,0.42,0.37,0.32,0.65,42,0.42,2,1
40,18,114,0,828,468,67,79,69,66,53,51,1.93548387096774,2.18232044198895,1.02272727272727,NaN,-1.74556213017751,2.29050279329609,0.67,0.99,0.69,0.66,0.53,0.51,87,0.87,5,1
10,10,116,0,742,513,62,39,0,2,0,19,-2.09677419354839,-0.0276243093922651,1.30681818181818,NaN,0.798816568047339,-0.223463687150838,0.62,0.49,0.00,0.02,0.00,0.19,27,0.27,1,0
15,5,97,0,770,529,40,22,46,10,3,71,-1.4247311827957,-1.40883977900552,-1.39204545454545,NaN,-0.0295857988165674,-1.11731843575419,0.40,0.28,0.46,0.10,0.03,0.71,10,0.10,0,0
35,6,109,0,771,521,52,41,36,3,37,6,1.26344086021505,-1.13259668508287,0.3125,NaN,-0.0591715976331348,-0.670391061452515,0.52,0.51,0.36,0.03,0.37,0.06,13,0.13,0,0
25,13,106,0,776,488,66,58,37,26,34,56,-0.0806451612903228,0.801104972375691,-0.113636363636363,NaN,-0.207100591715975,1.1731843575419,0.66,0.73,0.37,0.26,0.34,0.56,63,0.63,3,1
10,5,101,0,797,502,40,35,71,0,0,0,-2.09677419354839,-1.40883977900552,-0.823863636363636,NaN,-0.828402366863903,0.391061452513968,0.40,0.44,0.71,0.00,0.00,0.00,37,0.37,2,0
22,10,116,0,773,540,74,34,0,24,0,0,-0.483870967741936,-0.0276243093922651,1.30681818181818,NaN,-0.118343195266272,-1.731843575419,0.74,0.43,0.00,0.24,0.00,0.00,9,0.09,0,0
27,10,105,0,780,502,49,49,9,10,0,22,0.188172043010752,-0.0276243093922651,-0.255681818181818,NaN,-0.325443786982247,0.391061452513968,0.49,0.61,0.09,0.10,0.00,0.22,19,0.19,1,0
29,7,113,0,808,522,72,39,0,4,16,18,0.456989247311828,-0.856353591160221,0.880681818181819,NaN,-1.15384615384615,-0.726256983240223,0.72,0.49,0.00,0.04,0.16,0.18,13,0.13,0,0
10,10,107,0,743,507,29,39,39,6,18,0,-2.09677419354839,-0.0276243093922651,0.0284090909090913,NaN,0.769230769230771,0.111731843575417,0.29,0.49,0.39,0.06,0.18,0.00,31,0.31,2,0
40,14,98,0,751,535,65,41,0,26,27,48,1.93548387096774,1.07734806629834,-1.25,NaN,0.532544378698227,-1.45251396648045,0.65,0.51,0.00,0.26,0.27,0.48,19,0.19,1,0
10,10,99,0,753,532,50,28,21,10,0,33,-2.09677419354839,-0.0276243093922651,-1.10795454545454,NaN,0.473372781065089,-1.28491620111732,0.50,0.35,0.21,0.10,0.00,0.33,18,0.18,1,0
22,10,115,0,805,518,59,41,0,21,37,20,-0.483870967741936,-0.0276243093922651,1.16477272727273,NaN,-1.06508875739645,-0.502793296089385,0.59,0.51,0.00,0.21,0.37,0.20,23,0.23,1,0
27,12,98,0,755,483,50,60,42,68,47,18,0.188172043010752,0.524861878453039,-1.25,NaN,0.414201183431954,1.45251396648045,0.50,0.75,0.42,0.68,0.47,0.18,73,0.73,4,1
25,11,109,0,737,503,71,54,30,2,0,46,-0.0806451612903228,0.248618784530387,0.3125,NaN,0.946745562130178,0.335195530726255,0.71,0.68,0.30,0.02,0.00,0.46,37,0.37,2,0
34,14,109,0,780,489,73,68,29,61,31,31,1.12903225806452,1.07734806629834,0.3125,NaN,-0.325443786982247,1.11731843575419,0.73,0.85,0.29,0.61,0.31,0.31,61,0.61,3,1
33,6,114,0,732,488,39,51,38,0,71,47,0.994623655913978,-1.13259668508287,1.02272727272727,NaN,1.09467455621302,1.1731843575419,0.39,0.64,0.38,0.00,0.71,0.47,36,0.36,2,0
16,10,113,0,749,495,41,51,61,14,18,0,-1.29032258064516,-0.0276243093922651,0.880681818181819,NaN,0.591715976331361,0.782122905027931,0.41,0.64,0.61,0.14,0.18,0.00,35,0.35,2,0
29,13,99,0,713,505,65,56,50,22,0,4,0.456989247311828,0.801104972375691,-1.10795454545454,NaN,1.65680473372781,0.223463687150838,0.65,0.70,0.50,0.22,0.00,0.04,27,0.27,1,0
22,8,96,0,804,540,69,35,14,54,71,59,-0.483870967741936,-0.580110497237569,-1.53409090909091,NaN,-1.03550295857988,-1.731843575419,0.69,0.44,0.14,0.54,0.71,0.59,18,0.18,1,0
22,12,101,0,773,495,29,52,36,44,55,61,-0.483870967741936,0.524861878453039,-0.823863636363636,NaN,-0.118343195266272,0.782122905027931,0.29,0.65,0.36,0.44,0.55,0.61,48,0.48,2,1
16,5,99,0,728,537,67,24,0,0,8,71,-1.29032258064516,-1.40883977900552,-1.10795454545454,NaN,1.21301775147929,-1.56424581005587,0.67,0.30,0.00,0.00,0.08,0.71,2,0.02,0,0
25,5,101,0,777,497,47,37,0,0,29,52,-0.0806451612903228,-1.40883977900552,-0.823863636363636,NaN,-0.236686390532542,0.670391061452515,0.47,0.46,0.00,0.00,0.29,0.52,18,0.18,1,0
18,15,111,0,747,532,39,32,0,9,0,0,-1.02150537634409,1.35359116022099,0.59659090909091,NaN,0.650887573964499,-1.28491620111732,0.39,0.40,0.00,0.09,0.00,0.00,9,0.09,0,0
27,10,114,0,759,516,48,39,0,0,0,64,0.188172043010752,-0.0276243093922651,1.02272727272727,NaN,0.295857988165682,-0.391061452513968,0.48,0.49,0.00,0.00,0.00,0.64,18,0.18,1,0
34,15,108,0,744,489,42,54,16,40,16,71,1.12903225806452,1.35359116022099,0.170454545454546,NaN,0.739644970414201,1.11731843575419,0.42,0.68,0.16,0.40,0.16,0.71,50,0.50,2,1
27,7,115,0,776,537,59,30,0,0,53,35,0.188172043010752,-0.856353591160221,1.16477272727273,NaN,-0.207100591715975,-1.56424581005587,0.59,0.38,0.00,0.00,0.53,0.35,8,0.08,0,0
38,6,113,0,744,483,61,60,71,0,57,71,1.66666666666667,-1.13259668508287,0.880681818181819,NaN,0.739644970414201,1.45251396648045,0.61,0.75,0.71,0.00,0.57,0.71,51,0.51,3,1
38,13,104,0,731,524,55,41,0,0,3,0,1.66666666666667,0.801104972375691,-0.397727272727272,NaN,1.12426035502959,-0.837988826815644,0.55,0.51,0.00,0.00,0.03,0.00,12,0.12,0,0
26,14,103,0,715,514,41,47,22,43,71,71,0.0537634408602149,1.07734806629834,-0.539772727272727,NaN,1.59763313609467,-0.279329608938547,0.41,0.59,0.22,0.43,0.71,0.71,31,0.31,2,0
28,5,106,0,761,513,38,32,5,0,22,71,0.32258064516129,-1.40883977900552,-0.113636363636363,NaN,0.236686390532545,-0.223463687150838,0.38,0.40,0.05,0.00,0.22,0.71,16,0.16,1,0
17,10,114,0,840,519,51,34,0,0,2,52,-1.15591397849462,-0.0276243093922651,1.02272727272727,NaN,-2.10059171597633,-0.558659217877098,0.51,0.43,0.00,0.00,0.02,0.52,22,0.22,1,0
10,10,112,0,755,540,46,26,0,49,0,45,-2.09677419354839,-0.0276243093922651,0.738636363636364,NaN,0.414201183431954,-1.731843575419,0.46,0.33,0.00,0.49,0.00,0.45,13,0.13,0,0
25,6,114,0,752,512,71,43,33,0,0,0,-0.0806451612903228,-1.13259668508287,1.02272727272727,NaN,0.502958579881659,-0.16759776536313,0.71,0.54,0.33,0.00,0.00,0.00,13,0.13,0,0
33,8,118,0,738,501,52,47,14,35,8,71,0.994623655913978,-0.580110497237569,1.59090909090909,NaN,0.917159763313611,0.446927374301676,0.52,0.59,0.14,0.35,0.08,0.71,22,0.22,1,0
14,11,115,0,718,535,71,39,0,65,4,71,-1.55913978494624,0.248618784530387,1.16477272727273,NaN,1.50887573964497,-1.45251396648045,0.71,0.49,0.00,0.65,0.04,0.71,14,0.14,0,0
18,6,111,0,732,513,39,34,27,6,0,54,-1.02150537634409,-1.13259668508287,0.59659090909091,NaN,1.09467455621302,-0.223463687150838,0.39,0.43,0.27,0.06,0.00,0.54,12,0.12,0,0
29,7,98,0,725,491,39,51,67,9,51,47,0.456989247311828,-0.856353591160221,-1.25,NaN,1.301775147929,1.00558659217877,0.39,0.64,0.67,0.09,0.51,0.47,29,0.29,1,0
18,5,112,0,791,489,30,43,63,1,47,0,-1.02150537634409,-1.40883977900552,0.738636363636364,NaN,-0.650887573964496,1.11731843575419,0.30,0.54,0.63,0.01,0.47,0.00,24,0.24,1,0
23,10,109,0,825,540,55,28,0,22,0,44,-0.349462365591398,-0.0276243093922651,0.3125,NaN,-1.65680473372781,-1.731843575419,0.55,0.35,0.00,0.22,0.00,0.44,10,0.10,0,0
22,10,106,0,831,503,67,52,0,29,17,47,-0.483870967741936,-0.0276243093922651,-0.113636363636363,NaN,-1.83431952662722,0.335195530726255,0.67,0.65,0.00,0.29,0.17,0.47,39,0.39,2,0
21,9,113,0,758,515,57,47,71,39,18,17,-0.618279569892473,-0.303867403314917,0.880681818181819,NaN,0.325443786982249,-0.33519553072626,0.57,0.59,0.71,0.39,0.18,0.17,15,0.15,0,0
18,9,103,0,724,507,40,37,0,25,1,46,-1.02150537634409,-0.303867403314917,-0.539772727272727,NaN,1.33136094674556,0.111731843575417,0.40,0.46,0.00,0.25,0.01,0.46,23,0.23,1,0
25,15,112,0,717,483,54,60,20,63,16,35,-0.0806451612903228,1.35359116022099,0.738636363636364,NaN,1.53846153846154,1.45251396648045,0.54,0.75,0.20,0.63,0.16,0.35,57,0.57,3,1
13,7,113,0,764,507,39,35,29,14,5,8,-1.69354838709677,-0.856353591160221,0.880681818181819,NaN,0.147928994082842,0.111731843575417,0.39,0.44,0.29,0.14,0.05,0.08,29,0.29,1,0
20,14,105,0,810,475,60,64,50,34,51,71,-0.752688172043011,1.07734806629834,-0.255681818181818,NaN,-1.21301775147929,1.89944134078212,0.60,0.80,0.50,0.34,0.51,0.71,69,0.69,3,1
12,10,117,0,751,511,45,41,34,35,0,0,-1.82795698924731,-0.0276243093922651,1.44886363636364,NaN,0.532544378698227,-0.111731843575422,0.45,0.51,0.34,0.35,0.00,0.00,18,0.18,1,0
46,9,108,0,740,483,47,62,59,45,43,0,2.74193548387097,-0.303867403314917,0.170454545454546,NaN,0.857988165680473,1.45251396648045,0.47,0.78,0.59,0.45,0.43,0.00,51,0.51,3,1
10,8,98,0,771,507,73,41,20,0,0,70,-2.09677419354839,-0.580110497237569,-1.25,NaN,-0.0591715976331348,0.111731843575417,0.73,0.51,0.20,0.00,0.00,0.70,17,0.17,1,0
30,11,107,0,813,525,73,43,4,37,5,16,0.591397849462365,0.248618784530387,0.0284090909090913,NaN,-1.301775147929,-0.893854748603353,0.73,0.54,0.04,0.37,0.05,0.16,20,0.20,1,0
22,5,115,0,740,507,37,34,7,0,0,0,-0.483870967741936,-1.40883977900552,1.16477272727273,NaN,0.857988165680473,0.111731843575417,0.37,0.43,0.07,0.00,0.00,0.00,14,0.14,0,0
32,5,105,0,720,487,75,58,55,0,4,33,0.860215053763441,-1.40883977900552,-0.255681818181818,NaN,1.44970414201183,1.22905027932961,0.75,0.73,0.55,0.00,0.04,0.33,26,0.26,1,0
44,22,112,0,731,484,59,77,71,71,69,0,2.47311827956989,3.28729281767956,0.738636363636364,NaN,1.12426035502959,1.39664804469274,0.59,0.96,0.71,0.71,0.69,0.00,68,0.68,3,1
22,16,108,0,746,540,65,41,0,70,15,16,-0.483870967741936,1.62983425414365,0.170454545454546,NaN,0.680473372781066,-1.731843575419,0.65,0.51,0.00,0.70,0.15,0.16,26,0.26,1,0
13,10,93,0,833,520,72,37,12,0,22,12,-1.69354838709677,-0.0276243093922651,-1.96022727272727,NaN,-1.89349112426035,-0.614525139664806,0.72,0.46,0.12,0.00,0.22,0.12,14,0.14,0,0
37,5,107,0,726,516,63,43,71,0,42,0,1.53225806451613,-1.40883977900552,0.0284090909090913,NaN,1.27218934911243,-0.391061452513968,0.63,0.54,0.71,0.00,0.42,0.00,16,0.16,1,0
29,5,103,0,780,518,59,35,7,0,19,52,0.456989247311828,-1.40883977900552,-0.539772727272727,NaN,-0.325443786982247,-0.502793296089385,0.59,0.44,0.07,0.00,0.19,0.52,19,0.19,1,0
34,6,109,0,792,518,33,34,8,0,56,54,1.12903225806452,-1.13259668508287,0.3125,NaN,-0.680473372781064,-0.502793296089385,0.33,0.43,0.08,0.00,0.56,0.54,10,0.10,0,0
24,8,94,0,758,501,33,51,71,71,66,48,-0.21505376344086,-0.580110497237569,-1.81818181818182,NaN,0.325443786982249,0.446927374301676,0.33,0.64,0.71,0.71,0.66,0.48,59,0.59,3,1
28,11,107,0,717,520,66,47,37,23,8,33,0.32258064516129,0.248618784530387,0.0284090909090913,NaN,1.53846153846154,-0.614525139664806,0.66,0.59,0.37,0.23,0.08,0.33,21,0.21,1,0
29,10,105,0,794,539,63,34,0,42,35,71,0.456989247311828,-0.0276243093922651,-0.255681818181818,NaN,-0.739644970414201,-1.67597765363128,0.63,0.43,0.00,0.42,0.35,0.71,15,0.15,0,0
16,6,98,0,779,503,53,43,71,48,7,0,-1.29032258064516,-1.13259668508287,-1.25,NaN,-0.295857988165679,0.335195530726255,0.53,0.54,0.71,0.48,0.07,0.00,45,0.45,2,1
22,7,102,0,772,532,55,34,26,32,33,71,-0.483870967741936,-0.856353591160221,-0.681818181818181,NaN,-0.0887573964497023,-1.28491620111732,0.55,0.43,0.26,0.32,0.33,0.71,20,0.20,1,0
22,5,112,0,840,519,48,30,0,0,47,31,-0.483870967741936,-1.40883977900552,0.738636363636364,NaN,-2.10059171597633,-0.558659217877098,0.48,0.38,0.00,0.00,0.47,0.31,10,0.10,0,0
30,5,107,0,764,500,65,43,3,0,26,71,0.591397849462365,-1.40883977900552,0.0284090909090913,NaN,0.147928994082842,0.502793296089385,0.65,0.54,0.03,0.00,0.26,0.71,20,0.20,1,0
24,10,104,0,840,505,48,43,9,7,57,46,-0.21505376344086,-0.0276243093922651,-0.397727272727272,NaN,-2.10059171597633,0.223463687150838,0.48,0.54,0.09,0.07,0.57,0.46,33,0.33,2,0
31,5,110,0,765,522,53,32,6,0,60,8,0.725806451612903,-1.40883977900552,0.454545454545455,NaN,0.118343195266272,-0.726256983240223,0.53,0.40,0.06,0.00,0.60,0.08,12,0.12,0,0
34,13,118,0,718,512,46,45,0,32,12,0,1.12903225806452,0.801104972375691,1.59090909090909,NaN,1.50887573964497,-0.16759776536313,0.46,0.56,0.00,0.32,0.12,0.00,20,0.20,1,0
27,8,104,0,732,502,65,54,61,11,36,6,0.188172043010752,-0.580110497237569,-0.397727272727272,NaN,1.09467455621302,0.391061452513968,0.65,0.68,0.61,0.11,0.36,0.06,30,0.30,1,0
31,16,112,0,758,492,72,69,53,63,44,29,0.725806451612903,1.62983425414365,0.738636363636364,NaN,0.325443786982249,0.949720670391061,0.72,0.86,0.53,0.63,0.44,0.29,55,0.55,3,1
22,5,111,0,762,521,39,32,27,0,54,14,-0.483870967741936,-1.40883977900552,0.59659090909091,NaN,0.207100591715977,-0.670391061452515,0.39,0.40,0.27,0.00,0.54,0.14,15,0.15,0,0
28,13,109,0,737,526,49,41,8,48,19,52,0.32258064516129,0.801104972375691,0.3125,NaN,0.946745562130178,-0.949720670391061,0.49,0.51,0.08,0.48,0.19,0.52,20,0.20,1,0
27,17,116,0,797,481,56,69,75,52,23,75,0.188172043010752,1.9060773480663,1.30681818181818,NaN,-0.828402366863903,1.56424581005587,0.56,0.86,0.75,0.52,0.23,0.75,76,0.76,4,1
33,9,109,0,725,531,75,41,0,21,33,75,0.994623655913978,-0.303867403314917,0.3125,NaN,1.301775147929,-1.22905027932961,0.75,0.51,0.00,0.21,0.33,0.75,14,0.14,0,0
19,5,116,0,775,507,47,35,25,0,18,64,-0.887096774193548,-1.40883977900552,1.30681818181818,NaN,-0.177514792899407,0.111731843575417,0.47,0.44,0.25,0.00,0.18,0.64,19,0.19,1,0
13,10,107,0,840,500,68,54,70,50,22,1,-1.69354838709677,-0.0276243093922651,0.0284090909090913,NaN,-2.10059171597633,0.502793296089385,0.68,0.68,0.70,0.50,0.22,0.01,50,0.50,2,1
29,6,100,0,737,532,52,28,0,0,33,48,0.456989247311828,-1.13259668508287,-0.965909090909091,NaN,0.946745562130178,-1.28491620111732,0.52,0.35,0.00,0.00,0.33,0.48,4,0.04,0,0
30,9,109,0,717,508,55,43,10,5,6,15,0.591397849462365,-0.303867403314917,0.3125,NaN,1.53846153846154,0.0558659217877083,0.55,0.54,0.10,0.05,0.06,0.15,16,0.16,1,0
24,10,100,0,742,507,69,52,35,51,18,62,-0.21505376344086,-0.0276243093922651,-0.965909090909091,NaN,0.798816568047339,0.111731843575417,0.69,0.65,0.35,0.51,0.18,0.62,36,0.36,2,0
31,10,106,0,792,488,38,54,65,32,0,21,0.725806451612903,-0.0276243093922651,-0.113636363636363,NaN,-0.680473372781064,1.1731843575419,0.38,0.68,0.65,0.32,0.00,0.21,29,0.29,1,0
17,5,111,0,824,496,67,45,49,0,0,17,-1.15591397849462,-1.40883977900552,0.59659090909091,NaN,-1.62721893491124,0.726256983240223,0.67,0.56,0.49,0.00,0.00,0.17,24,0.24,1,0
20,10,96,0,741,503,60,47,24,26,6,21,-0.752688172043011,-0.0276243093922651,-1.53409090909091,NaN,0.828402366863906,0.335195530726255,0.60,0.59,0.24,0.26,0.06,0.21,26,0.26,1,0
15,5,107,0,732,507,46,34,31,0,12,0,-1.4247311827957,-1.40883977900552,0.0284090909090913,NaN,1.09467455621302,0.111731843575417,0.46,0.43,0.31,0.00,0.12,0.00,16,0.16,1,0
23,13,119,0,758,472,46,66,75,50,19,39,-0.349462365591398,0.801104972375691,1.73295454545455,NaN,0.325443786982249,2.06703910614525,0.46,0.83,0.75,0.50,0.19,0.39,74,0.74,4,1
32,11,115,0,759,518,69,56,31,50,75,44,0.860215053763441,0.248618784530387,1.16477272727273,NaN,0.295857988165682,-0.502793296089385,0.69,0.70,0.31,0.50,0.75,0.44,29,0.29,1,0
26,15,114,0,833,498,39,54,55,32,33,39,0.0537634408602149,1.35359116022099,1.02272727272727,NaN,-1.89349112426035,0.614525139664801,0.39,0.68,0.55,0.32,0.33,0.39,34,0.34,2,0
