Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Man_to_Man_Defense,Zone_Defense,Bump_and_Run_Defense,Play_Diagnosis,Punishing_Hitter,Intercepting,Punt_Returns,Kick_Returns,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Man_to_Man_DefenseZ,Zone_DefenseZ,Bump_and_Run_DefenseZ,Play_DiagnosisZ,Punishing_HitterZ,InterceptingZ,Punt_ReturnsZ,Kick_ReturnsZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
36,15,94,36,722,467,46,44,27,25,0,24,9,28,32,0,0,45,5,0.948616600790514,0.26936026936027,-1.18329466357308,0.106269925611052,0.892857142857144,-0.549450549450548,0.46,0.55,0.27,0.25,0.00,0.24,0.09,0.28,0.32,0.00,0.00,0.45,0.05,29,0.29,1,0
36,20,100,39,747,452,32,42,10,40,0,17,15,18,31,0,0,27,51,0.948616600790514,1.95286195286195,0.208816705336428,0.425079702444208,-0.223214285714285,1.0989010989011,0.32,0.53,0.10,0.40,0.00,0.17,0.15,0.18,0.31,0.00,0.00,0.27,0.51,16,0.16,1,0
22,15,100,29,752,481,19,22,4,0,0,9,0,54,9,0,0,0,13,-0.895915678524374,0.26936026936027,0.208816705336428,-0.637619553666312,-0.44642857142857,-2.08791208791208,0.19,0.28,0.04,0.00,0.00,0.09,0.00,0.54,0.09,0.00,0.00,0.00,0.13,8,0.08,0,0
20,11,95,18,752,475,35,24,11,20,0,0,10,33,9,0,37,35,0,-1.15942028985507,-1.07744107744108,-0.951276102088166,-1.80658873538789,-0.44642857142857,-1.42857142857143,0.35,0.30,0.11,0.20,0.00,0.00,0.10,0.33,0.09,0.00,0.37,0.35,0.00,9,0.09,0,0
39,16,96,34,772,459,35,36,0,43,26,16,55,26,20,0,0,17,50,1.34387351778656,0.606060606060606,-0.719257540603247,-0.106269925611052,-1.33928571428571,0.329670329670332,0.35,0.45,0.00,0.43,0.26,0.16,0.55,0.26,0.20,0.00,0.00,0.17,0.50,11,0.11,0,0
13,15,95,24,775,459,36,23,1,18,5,5,0,21,3,0,0,27,0,-2.08168642951252,0.26936026936027,-0.951276102088166,-1.16896918172157,-1.47321428571429,0.329670329670332,0.36,0.29,0.01,0.18,0.05,0.05,0.00,0.21,0.03,0.00,0.00,0.27,0.00,10,0.10,0,0
26,10,99,40,731,453,29,38,12,53,16,0,3,0,22,0,0,31,7,-0.368906455862978,-1.41414141414141,-0.0232018561484906,0.53134962805526,0.49107142857143,0.989010989010988,0.29,0.48,0.12,0.53,0.16,0.00,0.03,0.00,0.22,0.00,0.00,0.31,0.07,13,0.13,0,0
34,13,99,21,749,465,33,29,0,12,6,3,6,0,0,0,0,28,15,0.685111989459815,-0.404040404040404,-0.0232018561484906,-1.48777895855473,-0.312500000000001,-0.329670329670332,0.33,0.36,0.00,0.12,0.06,0.03,0.06,0.00,0.00,0.00,0.00,0.28,0.15,8,0.08,0,0
38,9,101,35,727,457,29,38,43,19,36,0,30,0,5,0,0,18,32,1.21212121212121,-1.75084175084175,0.440835266821347,0,0.669642857142859,0.549450549450548,0.29,0.48,0.43,0.19,0.36,0.00,0.30,0.00,0.05,0.00,0.00,0.18,0.32,9,0.09,0,0
27,12,98,38,734,453,62,45,36,11,36,0,33,0,0,0,0,35,23,-0.237154150197629,-0.74074074074074,-0.255220417633409,0.318809776833156,0.357142857142857,0.989010989010988,0.62,0.56,0.36,0.11,0.36,0.00,0.33,0.00,0.00,0.00,0.00,0.35,0.23,25,0.25,1,0
28,15,99,39,780,470,48,29,0,0,0,21,3,28,31,0,0,0,4,-0.105401844532279,0.26936026936027,-0.0232018561484906,0.425079702444208,-1.69642857142857,-0.87912087912088,0.48,0.36,0.00,0.00,0.00,0.21,0.03,0.28,0.31,0.00,0.00,0.00,0.04,10,0.10,0,0
27,15,98,13,758,475,34,26,11,14,0,6,30,45,0,0,0,27,12,-0.237154150197629,0.26936026936027,-0.255220417633409,-2.33793836344315,-0.714285714285715,-1.42857142857143,0.34,0.33,0.11,0.14,0.00,0.06,0.30,0.45,0.00,0.00,0.00,0.27,0.12,11,0.11,0,0
23,11,103,37,753,459,20,28,2,17,45,0,0,4,46,0,0,13,9,-0.764163372859025,-1.07744107744108,0.904872389791185,0.212539851222104,-0.49107142857143,0.329670329670332,0.20,0.35,0.02,0.17,0.45,0.00,0.00,0.04,0.46,0.00,0.00,0.13,0.09,5,0.05,0,0
26,16,97,25,735,472,32,38,30,15,44,61,35,6,15,0,0,4,38,-0.368906455862978,0.606060606060606,-0.487238979118328,-1.06269925611052,0.312500000000001,-1.0989010989011,0.32,0.48,0.30,0.15,0.44,0.61,0.35,0.06,0.15,0.00,0.00,0.04,0.38,19,0.19,1,0
26,15,99,39,726,472,44,40,4,0,1,13,6,33,22,0,0,32,31,-0.368906455862978,0.26936026936027,-0.0232018561484906,0.425079702444208,0.714285714285715,-1.0989010989011,0.44,0.50,0.04,0.00,0.01,0.13,0.06,0.33,0.22,0.00,0.00,0.32,0.31,16,0.16,1,0
16,16,95,43,734,457,20,36,15,25,35,17,7,29,37,0,0,48,22,-1.68642951251647,0.606060606060606,-0.951276102088166,0.850159404888417,0.357142857142857,0.549450549450548,0.20,0.45,0.15,0.25,0.35,0.17,0.07,0.29,0.37,0.00,0.00,0.48,0.22,13,0.13,0,0
28,15,94,24,752,459,32,35,13,21,32,0,60,52,0,0,0,0,2,-0.105401844532279,0.26936026936027,-1.18329466357308,-1.16896918172157,-0.44642857142857,0.329670329670332,0.32,0.44,0.13,0.21,0.32,0.00,0.60,0.52,0.00,0.00,0.00,0.00,0.02,13,0.13,0,0
27,13,95,29,780,465,37,24,0,7,15,0,0,14,1,0,0,0,0,-0.237154150197629,-0.404040404040404,-0.951276102088166,-0.637619553666312,-1.69642857142857,-0.329670329670332,0.37,0.30,0.00,0.07,0.15,0.00,0.00,0.14,0.01,0.00,0.00,0.00,0.00,6,0.06,0,0
14,12,97,15,780,481,22,12,0,0,31,45,0,0,0,0,0,61,42,-1.94993412384717,-0.74074074074074,-0.487238979118328,-2.12539851222104,-1.69642857142857,-2.08791208791208,0.22,0.15,0.00,0.00,0.31,0.45,0.00,0.00,0.00,0.00,0.00,0.61,0.42,6,0.06,0,0
14,17,96,40,752,456,29,36,22,29,48,48,4,0,0,0,0,0,14,-1.94993412384717,0.942760942760943,-0.719257540603247,0.53134962805526,-0.44642857142857,0.659340659340665,0.29,0.45,0.22,0.29,0.48,0.48,0.04,0.00,0.00,0.00,0.00,0.00,0.14,14,0.14,0,0
27,14,100,45,735,467,22,36,22,7,10,8,22,24,41,0,0,0,61,-0.237154150197629,-0.0673400673400671,0.208816705336428,1.06269925611052,0.312500000000001,-0.549450549450548,0.22,0.45,0.22,0.07,0.10,0.08,0.22,0.24,0.41,0.00,0.00,0.00,0.61,9,0.09,0,0
28,16,94,30,731,473,52,40,17,0,16,20,21,30,0,0,0,5,7,-0.105401844532279,0.606060606060606,-1.18329466357308,-0.53134962805526,0.49107142857143,-1.20879120879121,0.52,0.50,0.17,0.00,0.16,0.20,0.21,0.30,0.00,0.00,0.00,0.05,0.07,16,0.16,1,0
39,19,97,44,726,456,61,59,45,31,25,45,52,41,61,0,0,52,57,1.34387351778656,1.61616161616162,-0.487238979118328,0.956429330499469,0.714285714285715,0.659340659340665,0.61,0.74,0.45,0.31,0.25,0.45,0.52,0.41,0.61,0.00,0.00,0.52,0.57,57,0.57,3,1
30,14,98,44,744,458,25,40,52,28,61,8,20,48,26,0,0,0,31,0.158102766798419,-0.0673400673400671,-0.255220417633409,0.956429330499469,-0.0892857142857163,0.43956043956044,0.25,0.50,0.52,0.28,0.61,0.08,0.20,0.48,0.26,0.00,0.00,0.00,0.31,12,0.12,0,0
43,18,95,47,703,451,42,62,61,60,51,57,55,46,56,0,0,20,52,1.87088274044796,1.27946127946128,-0.951276102088166,1.27523910733262,1.74107142857143,1.20879120879121,0.42,0.78,0.61,0.60,0.51,0.57,0.55,0.46,0.56,0.00,0.00,0.20,0.52,70,0.70,4,1
43,16,94,30,725,459,38,44,27,32,13,42,41,12,3,0,0,0,32,1.87088274044796,0.606060606060606,-1.18329466357308,-0.53134962805526,0.758928571428571,0.329670329670332,0.38,0.55,0.27,0.32,0.13,0.42,0.41,0.12,0.03,0.00,0.00,0.00,0.32,38,0.38,2,0
29,13,98,27,780,476,50,25,0,0,15,0,0,50,13,0,0,0,16,0.0263504611330697,-0.404040404040404,-0.255220417633409,-0.850159404888417,-1.69642857142857,-1.53846153846153,0.50,0.31,0.00,0.00,0.15,0.00,0.00,0.50,0.13,0.00,0.00,0.00,0.16,6,0.06,0,0
29,12,96,27,731,474,48,36,33,0,23,9,0,0,6,0,0,11,0,0.0263504611330697,-0.74074074074074,-0.719257540603247,-0.850159404888417,0.49107142857143,-1.31868131868132,0.48,0.45,0.33,0.00,0.23,0.09,0.00,0.00,0.06,0.00,0.00,0.11,0.00,12,0.12,0,0
23,11,96,21,777,476,22,15,0,0,8,30,20,0,5,0,0,47,12,-0.764163372859025,-1.07744107744108,-0.719257540603247,-1.48777895855473,-1.5625,-1.53846153846153,0.22,0.19,0.00,0.00,0.08,0.30,0.20,0.00,0.05,0.00,0.00,0.47,0.12,5,0.05,0,0
41,15,99,39,720,465,41,47,35,16,22,32,26,45,29,0,0,31,7,1.60737812911726,0.26936026936027,-0.0232018561484906,0.425079702444208,0.982142857142856,-0.329670329670332,0.41,0.59,0.35,0.16,0.22,0.32,0.26,0.45,0.29,0.00,0.00,0.31,0.07,43,0.43,2,1
26,15,100,20,762,472,52,30,0,0,0,17,33,3,0,0,0,2,0,-0.368906455862978,0.26936026936027,0.208816705336428,-1.59404888416578,-0.892857142857144,-1.0989010989011,0.52,0.38,0.00,0.00,0.00,0.17,0.33,0.03,0.00,0.00,0.00,0.02,0.00,11,0.11,0,0
32,15,100,14,725,473,45,35,16,12,0,0,0,5,0,0,0,0,0,0.421607378129117,0.26936026936027,0.208816705336428,-2.23166843783209,0.758928571428571,-1.20879120879121,0.45,0.44,0.16,0.12,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,13,0.13,0,0
26,15,94,40,759,474,37,30,2,0,0,8,0,39,7,0,0,10,4,-0.368906455862978,0.26936026936027,-1.18329466357308,0.53134962805526,-0.758928571428571,-1.31868131868132,0.37,0.38,0.02,0.00,0.00,0.08,0.00,0.39,0.07,0.00,0.00,0.10,0.04,13,0.13,0,0
24,15,106,46,757,453,48,41,4,32,21,50,0,0,48,15,0,0,48,-0.632411067193676,0.26936026936027,1.60092807424594,1.16896918172157,-0.669642857142859,0.989010989010988,0.48,0.51,0.04,0.32,0.21,0.50,0.00,0.00,0.48,0.15,0.00,0.00,0.48,16,0.16,1,0
26,14,102,33,762,459,26,27,0,6,0,0,0,32,1,0,0,24,0,-0.368906455862978,-0.0673400673400671,0.672853828306266,-0.212539851222104,-0.892857142857144,0.329670329670332,0.26,0.34,0.00,0.06,0.00,0.00,0.00,0.32,0.01,0.00,0.00,0.24,0.00,6,0.06,0,0
30,17,99,38,774,472,43,34,0,20,0,44,51,21,60,0,0,3,5,0.158102766798419,0.942760942760943,-0.0232018561484906,0.318809776833156,-1.42857142857143,-1.0989010989011,0.43,0.43,0.00,0.20,0.00,0.44,0.51,0.21,0.60,0.00,0.00,0.03,0.05,17,0.17,1,0
41,10,111,38,749,450,54,42,8,49,5,0,38,0,32,0,51,48,0,1.60737812911726,-1.41414141414141,2.76102088167054,0.318809776833156,-0.312500000000001,1.31868131868132,0.54,0.53,0.08,0.49,0.05,0.00,0.38,0.00,0.32,0.00,0.51,0.48,0.00,13,0.13,0,0
27,16,95,29,722,454,42,45,28,29,22,40,45,26,0,0,0,43,24,-0.237154150197629,0.606060606060606,-0.951276102088166,-0.637619553666312,0.892857142857144,0.87912087912088,0.42,0.56,0.28,0.29,0.22,0.40,0.45,0.26,0.00,0.00,0.00,0.43,0.24,43,0.43,2,1
41,21,98,30,744,469,57,46,4,6,0,61,36,44,20,0,0,60,51,1.60737812911726,2.28956228956229,-0.255220417633409,-0.53134962805526,-0.0892857142857163,-0.769230769230772,0.57,0.58,0.04,0.06,0.00,0.61,0.36,0.44,0.20,0.00,0.00,0.60,0.51,43,0.43,2,1
26,13,99,37,763,474,54,31,0,0,4,3,30,23,0,0,0,31,0,-0.368906455862978,-0.404040404040404,-0.0232018561484906,0.212539851222104,-0.9375,-1.31868131868132,0.54,0.39,0.00,0.00,0.04,0.03,0.30,0.23,0.00,0.00,0.00,0.31,0.00,12,0.12,0,0
26,15,94,39,717,475,20,34,14,0,5,7,0,2,0,0,0,27,0,-0.368906455862978,0.26936026936027,-1.18329466357308,0.425079702444208,1.11607142857143,-1.42857142857143,0.20,0.43,0.14,0.00,0.05,0.07,0.00,0.02,0.00,0.00,0.00,0.27,0.00,11,0.11,0,0
29,17,99,39,728,467,35,44,49,11,22,45,58,28,59,0,0,56,0,0.0263504611330697,0.942760942760943,-0.0232018561484906,0.425079702444208,0.624999999999999,-0.549450549450548,0.35,0.55,0.49,0.11,0.22,0.45,0.58,0.28,0.59,0.00,0.00,0.56,0.00,49,0.49,2,1
33,12,97,40,737,463,53,44,12,11,61,40,33,0,0,0,0,42,59,0.553359683794466,-0.74074074074074,-0.487238979118328,0.53134962805526,0.223214285714285,-0.109890109890108,0.53,0.55,0.12,0.11,0.61,0.40,0.33,0.00,0.00,0.00,0.00,0.42,0.59,23,0.23,1,0
26,12,95,27,766,480,37,23,0,0,6,2,25,5,1,0,0,2,15,-0.368906455862978,-0.74074074074074,-0.951276102088166,-0.850159404888417,-1.07142857142857,-1.97802197802197,0.37,0.29,0.00,0.00,0.06,0.02,0.25,0.05,0.01,0.00,0.00,0.02,0.15,8,0.08,0,0
42,14,95,29,751,469,65,41,6,12,0,46,40,0,1,0,0,0,28,1.73913043478261,-0.0673400673400671,-0.951276102088166,-0.637619553666312,-0.401785714285714,-0.769230769230772,0.65,0.51,0.06,0.12,0.00,0.46,0.40,0.00,0.01,0.00,0.00,0.00,0.28,11,0.11,0,0
37,9,94,14,735,477,21,26,29,0,0,4,61,0,0,0,0,13,27,1.08036890645586,-1.75084175084175,-1.18329466357308,-2.23166843783209,0.312500000000001,-1.64835164835164,0.21,0.33,0.29,0.00,0.00,0.04,0.61,0.00,0.00,0.00,0.00,0.13,0.27,8,0.08,0,0
36,12,99,44,749,472,44,36,0,0,23,4,52,16,30,0,0,0,39,0.948616600790514,-0.74074074074074,-0.0232018561484906,0.956429330499469,-0.312500000000001,-1.0989010989011,0.44,0.45,0.00,0.00,0.23,0.04,0.52,0.16,0.30,0.00,0.00,0.00,0.39,13,0.13,0,0
32,19,102,45,754,467,25,38,9,0,49,61,54,8,47,0,0,4,55,0.421607378129117,1.61616161616162,0.672853828306266,1.06269925611052,-0.535714285714286,-0.549450549450548,0.25,0.48,0.09,0.00,0.49,0.61,0.54,0.08,0.47,0.00,0.00,0.04,0.55,18,0.18,1,0
26,13,96,29,771,458,54,34,0,38,0,10,31,9,12,0,0,43,0,-0.368906455862978,-0.404040404040404,-0.719257540603247,-0.637619553666312,-1.29464285714286,0.43956043956044,0.54,0.43,0.00,0.38,0.00,0.10,0.31,0.09,0.12,0.00,0.00,0.43,0.00,12,0.12,0,0
43,13,100,41,779,468,37,30,0,0,24,4,45,19,33,0,0,36,32,1.87088274044796,-0.404040404040404,0.208816705336428,0.637619553666312,-1.65178571428571,-0.659340659340655,0.37,0.38,0.00,0.00,0.24,0.04,0.45,0.19,0.33,0.00,0.00,0.36,0.32,12,0.12,0,0
22,18,101,40,722,459,27,42,23,27,18,49,0,39,61,0,0,42,38,-0.895915678524374,1.27946127946128,0.440835266821347,0.53134962805526,0.892857142857144,0.329670329670332,0.27,0.53,0.23,0.27,0.18,0.49,0.00,0.39,0.61,0.00,0.00,0.42,0.38,34,0.34,2,0
23,16,103,38,722,472,37,40,32,0,10,17,12,45,6,0,0,31,4,-0.764163372859025,0.606060606060606,0.904872389791185,0.318809776833156,0.892857142857144,-1.0989010989011,0.37,0.50,0.32,0.00,0.10,0.17,0.12,0.45,0.06,0.00,0.00,0.31,0.04,15,0.15,0,0
15,19,104,47,761,448,40,38,0,21,8,37,0,7,24,0,0,0,0,-1.81818181818182,1.61616161616162,1.1368909512761,1.27523910733262,-0.848214285714287,1.53846153846153,0.40,0.48,0.00,0.21,0.08,0.37,0.00,0.07,0.24,0.00,0.00,0.00,0.00,11,0.11,0,0
26,17,94,41,734,447,46,49,25,44,20,38,8,54,1,0,0,19,0,-0.368906455862978,0.942760942760943,-1.18329466357308,0.637619553666312,0.357142857142857,1.64835164835165,0.46,0.61,0.25,0.44,0.20,0.38,0.08,0.54,0.01,0.00,0.00,0.19,0.00,54,0.54,3,1
19,14,97,32,731,462,47,38,20,12,9,0,18,34,0,0,0,10,3,-1.29117259552042,-0.0673400673400671,-0.487238979118328,-0.318809776833156,0.49107142857143,0,0.47,0.48,0.20,0.12,0.09,0.00,0.18,0.34,0.00,0.00,0.00,0.10,0.03,25,0.25,1,0
38,14,98,45,741,454,59,50,13,51,37,13,12,25,58,0,0,3,0,1.21212121212121,-0.0673400673400671,-0.255220417633409,1.06269925611052,0.0446428571428562,0.87912087912088,0.59,0.63,0.13,0.51,0.37,0.13,0.12,0.25,0.58,0.00,0.00,0.03,0.00,30,0.30,1,0
26,10,96,28,743,477,41,27,7,0,0,0,12,0,10,0,0,0,0,-0.368906455862978,-1.41414141414141,-0.719257540603247,-0.743889479277364,-0.0446428571428562,-1.64835164835164,0.41,0.34,0.07,0.00,0.00,0.00,0.12,0.00,0.10,0.00,0.00,0.00,0.00,10,0.10,0,0
30,17,100,39,727,469,65,50,29,0,43,47,0,24,3,0,0,15,0,0.158102766798419,0.942760942760943,0.208816705336428,0.425079702444208,0.669642857142859,-0.769230769230772,0.65,0.63,0.29,0.00,0.43,0.47,0.00,0.24,0.03,0.00,0.00,0.15,0.00,40,0.40,2,1
33,17,98,40,735,455,36,45,27,40,22,47,0,15,52,0,0,32,37,0.553359683794466,0.942760942760943,-0.255220417633409,0.53134962805526,0.312500000000001,0.769230769230772,0.36,0.56,0.27,0.40,0.22,0.47,0.00,0.15,0.52,0.00,0.00,0.32,0.37,38,0.38,2,0
49,16,99,37,721,451,43,54,37,55,46,33,61,15,8,0,0,1,61,2.66139657444005,0.606060606060606,-0.0232018561484906,0.212539851222104,0.9375,1.20879120879121,0.43,0.68,0.37,0.55,0.46,0.33,0.61,0.15,0.08,0.00,0.00,0.01,0.61,41,0.41,2,1
33,14,100,34,756,464,43,39,3,34,32,44,61,7,7,0,0,26,48,0.553359683794466,-0.0673400673400671,0.208816705336428,-0.106269925611052,-0.624999999999999,-0.219780219780215,0.43,0.49,0.03,0.34,0.32,0.44,0.61,0.07,0.07,0.00,0.00,0.26,0.48,13,0.13,0,0
33,10,97,12,761,468,28,22,0,0,0,0,31,26,0,0,0,0,0,0.553359683794466,-1.41414141414141,-0.487238979118328,-2.4442082890542,-0.848214285714287,-0.659340659340655,0.28,0.28,0.00,0.00,0.00,0.00,0.31,0.26,0.00,0.00,0.00,0.00,0.00,5,0.05,0,0
26,12,100,17,773,481,45,23,8,0,0,0,38,52,0,0,0,32,38,-0.368906455862978,-0.74074074074074,0.208816705336428,-1.91285866099894,-1.38392857142857,-2.08791208791208,0.45,0.29,0.08,0.00,0.00,0.00,0.38,0.52,0.00,0.00,0.00,0.32,0.38,10,0.10,0,0
27,16,95,48,722,457,50,52,38,3,61,19,6,26,51,0,0,28,51,-0.237154150197629,0.606060606060606,-0.951276102088166,1.38150903294368,0.892857142857144,0.549450549450548,0.50,0.65,0.38,0.03,0.61,0.19,0.06,0.26,0.51,0.00,0.00,0.28,0.51,44,0.44,2,1
29,12,96,40,753,467,47,36,12,2,20,0,35,11,20,0,0,7,7,0.0263504611330697,-0.74074074074074,-0.719257540603247,0.53134962805526,-0.49107142857143,-0.549450549450548,0.47,0.45,0.12,0.02,0.20,0.00,0.35,0.11,0.20,0.00,0.00,0.07,0.07,14,0.14,0,0
30,17,98,40,710,445,19,53,61,61,49,35,53,19,44,0,0,60,31,0.158102766798419,0.942760942760943,-0.255220417633409,0.53134962805526,1.42857142857143,1.86813186813187,0.19,0.66,0.61,0.61,0.49,0.35,0.53,0.19,0.44,0.00,0.00,0.60,0.31,51,0.51,3,1
37,12,111,34,718,458,16,40,39,44,25,0,40,4,0,12,41,49,57,1.08036890645586,-0.74074074074074,2.76102088167054,-0.106269925611052,1.07142857142857,0.43956043956044,0.16,0.50,0.39,0.44,0.25,0.00,0.40,0.04,0.00,0.12,0.41,0.49,0.57,11,0.11,0,0
35,18,96,27,731,459,47,44,29,28,15,22,11,22,26,0,0,0,0,0.816864295125165,1.27946127946128,-0.719257540603247,-0.850159404888417,0.49107142857143,0.329670329670332,0.47,0.55,0.29,0.28,0.15,0.22,0.11,0.22,0.26,0.00,0.00,0.00,0.00,34,0.34,2,0
20,12,98,41,731,456,15,34,17,6,61,3,11,0,8,0,0,33,0,-1.15942028985507,-0.74074074074074,-0.255220417633409,0.637619553666312,0.49107142857143,0.659340659340665,0.15,0.43,0.17,0.06,0.61,0.03,0.11,0.00,0.08,0.00,0.00,0.33,0.00,8,0.08,0,0
26,16,97,23,721,456,37,41,31,40,0,0,17,47,0,0,0,10,0,-0.368906455862978,0.606060606060606,-0.487238979118328,-1.27523910733262,0.9375,0.659340659340665,0.37,0.51,0.31,0.40,0.00,0.00,0.17,0.47,0.00,0.00,0.00,0.10,0.00,13,0.13,0,0
26,13,98,39,713,470,21,39,50,0,5,2,16,31,58,0,0,13,44,-0.368906455862978,-0.404040404040404,-0.255220417633409,0.425079702444208,1.29464285714286,-0.87912087912088,0.21,0.49,0.50,0.00,0.05,0.02,0.16,0.31,0.58,0.00,0.00,0.13,0.44,10,0.10,0,0
29,16,111,37,780,456,53,38,0,18,36,30,28,0,11,41,0,0,0,0.0263504611330697,0.606060606060606,2.76102088167054,0.212539851222104,-1.69642857142857,0.659340659340665,0.53,0.48,0.00,0.18,0.36,0.30,0.28,0.00,0.11,0.41,0.00,0.00,0.00,14,0.14,0,0
31,15,106,39,760,455,28,35,15,25,30,30,0,0,0,0,10,3,0,0.289855072463768,0.26936026936027,1.60092807424594,0.425079702444208,-0.803571428571427,0.769230769230772,0.28,0.44,0.15,0.25,0.30,0.30,0.00,0.00,0.00,0.00,0.10,0.03,0.00,10,0.10,0,0
25,11,99,40,718,459,51,45,51,20,38,2,19,7,57,0,0,36,52,-0.500658761528327,-1.07744107744108,-0.0232018561484906,0.53134962805526,1.07142857142857,0.329670329670332,0.51,0.56,0.51,0.20,0.38,0.02,0.19,0.07,0.57,0.00,0.00,0.36,0.52,22,0.22,1,0
21,10,94,41,717,454,27,40,46,46,35,0,12,0,15,0,0,0,40,-1.02766798418972,-1.41414141414141,-1.18329466357308,0.637619553666312,1.11607142857143,0.87912087912088,0.27,0.50,0.46,0.46,0.35,0.00,0.12,0.00,0.15,0.00,0.00,0.00,0.40,12,0.12,0,0
27,11,106,41,771,450,22,29,0,43,49,8,0,12,8,0,30,2,11,-0.237154150197629,-1.07744107744108,1.60092807424594,0.637619553666312,-1.29464285714286,1.31868131868132,0.22,0.36,0.00,0.43,0.49,0.08,0.00,0.12,0.08,0.00,0.30,0.02,0.11,7,0.07,0,0
20,15,95,46,780,459,8,26,2,6,52,44,45,0,61,0,0,2,57,-1.15942028985507,0.26936026936027,-0.951276102088166,1.16896918172157,-1.69642857142857,0.329670329670332,0.08,0.33,0.02,0.06,0.52,0.44,0.45,0.00,0.61,0.00,0.00,0.02,0.57,15,0.15,0,0
36,15,96,16,735,459,28,35,12,9,0,29,24,12,0,0,0,19,25,0.948616600790514,0.26936026936027,-0.719257540603247,-2.01912858660999,0.312500000000001,0.329670329670332,0.28,0.44,0.12,0.09,0.00,0.29,0.24,0.12,0.00,0.00,0.00,0.19,0.25,9,0.09,0,0
22,20,112,42,732,447,53,53,23,58,53,39,19,50,0,61,0,51,31,-0.895915678524374,1.95286195286195,2.99303944315545,0.743889479277364,0.44642857142857,1.64835164835165,0.53,0.66,0.23,0.58,0.53,0.39,0.19,0.50,0.00,0.61,0.00,0.51,0.31,34,0.34,2,0
20,15,101,23,722,474,27,33,26,0,0,28,12,0,0,0,0,61,6,-1.15942028985507,0.26936026936027,0.440835266821347,-1.27523910733262,0.892857142857144,-1.31868131868132,0.27,0.41,0.26,0.00,0.00,0.28,0.12,0.00,0.00,0.00,0.00,0.61,0.06,10,0.10,0,0
36,11,101,40,757,458,37,34,5,18,34,0,33,28,10,0,0,0,0,0.948616600790514,-1.07744107744108,0.440835266821347,0.53134962805526,-0.669642857142859,0.43956043956044,0.37,0.43,0.05,0.18,0.34,0.00,0.33,0.28,0.10,0.00,0.00,0.00,0.00,10,0.10,0,0
23,15,95,44,734,463,40,40,15,0,18,36,0,17,33,0,0,13,0,-0.764163372859025,0.26936026936027,-0.951276102088166,0.956429330499469,0.357142857142857,-0.109890109890108,0.40,0.50,0.15,0.00,0.18,0.36,0.00,0.17,0.33,0.00,0.00,0.13,0.00,36,0.36,2,0
23,9,94,38,733,468,20,27,25,0,17,0,0,9,5,0,0,0,31,-0.764163372859025,-1.75084175084175,-1.18329466357308,0.318809776833156,0.401785714285714,-0.659340659340655,0.20,0.34,0.25,0.00,0.17,0.00,0.00,0.09,0.05,0.00,0.00,0.00,0.31,5,0.05,0,0
31,15,98,43,765,459,60,41,6,4,46,23,14,15,37,0,0,6,35,0.289855072463768,0.26936026936027,-0.255220417633409,0.850159404888417,-1.02678571428572,0.329670329670332,0.60,0.51,0.06,0.04,0.46,0.23,0.14,0.15,0.37,0.00,0.00,0.06,0.35,37,0.37,2,0
31,16,94,41,780,465,45,33,0,0,31,29,12,7,9,0,0,4,22,0.289855072463768,0.606060606060606,-1.18329466357308,0.637619553666312,-1.69642857142857,-0.329670329670332,0.45,0.41,0.00,0.00,0.31,0.29,0.12,0.07,0.09,0.00,0.00,0.04,0.22,13,0.13,0,0
27,13,96,16,732,467,14,25,17,9,0,5,2,13,0,0,0,20,8,-0.237154150197629,-0.404040404040404,-0.719257540603247,-2.01912858660999,0.44642857142857,-0.549450549450548,0.14,0.31,0.17,0.09,0.00,0.05,0.02,0.13,0.00,0.00,0.00,0.20,0.08,7,0.07,0,0
30,17,102,42,735,472,21,36,1,0,34,11,5,49,5,1,0,25,2,0.158102766798419,0.942760942760943,0.672853828306266,0.743889479277364,0.312500000000001,-1.0989010989011,0.21,0.45,0.01,0.00,0.34,0.11,0.05,0.49,0.05,0.01,0.00,0.25,0.02,17,0.17,1,0
29,15,99,21,768,477,58,29,2,0,0,6,0,18,0,0,0,0,30,0.0263504611330697,0.26936026936027,-0.0232018561484906,-1.48777895855473,-1.16071428571428,-1.64835164835164,0.58,0.36,0.02,0.00,0.00,0.06,0.00,0.18,0.00,0.00,0.00,0.00,0.30,6,0.06,0,0
25,14,94,26,727,459,57,44,40,36,28,16,0,21,0,0,0,51,0,-0.500658761528327,-0.0673400673400671,-1.18329466357308,-0.956429330499469,0.669642857142859,0.329670329670332,0.57,0.55,0.40,0.36,0.28,0.16,0.00,0.21,0.00,0.00,0.00,0.51,0.00,18,0.18,1,0
29,9,98,31,722,458,19,34,18,28,21,0,13,15,21,0,0,34,19,0.0263504611330697,-1.75084175084175,-0.255220417633409,-0.425079702444208,0.892857142857144,0.43956043956044,0.19,0.43,0.18,0.28,0.21,0.00,0.13,0.15,0.21,0.00,0.00,0.34,0.19,9,0.09,0,0
