Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Breakaway_Speed,Power_Inside,Third_Down_Runs,Hole_Recognition,Elusiveness,Speed_Outside,Blitz_Pickup,Avoid_Drops,Get_Downfield,Route_Running,Third_Down_Receiving,Punt_Returns,Kick_Returns,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Breakaway_SpeedZ,Power_InsideZ,Third_Down_RunsZ,Hole_RecognitionZ,ElusivenessZ,Speed_OutsideZ,Blitz_PickupZ,Avoid_DropsZ,Get_DownfieldZ,Route_RunningZ,Third_Down_ReceivingZ,Punt_ReturnsZ,Kick_ReturnsZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
13,15,118,19,754,456,48,39,45,42,0,25,13,30,43,27,12,1,13,0,0,47,0,-1.1937984496124,0.261627906976744,0.525291828793775,0.253968253968254,-1.25827814569537,1.18279569892473,0.48,0.49,0.45,0.42,0.00,0.25,0.13,0.30,0.43,0.27,0.12,0.01,0.13,0.00,0.00,0.47,0.00,38,0.38,2,0
24,17,126,23,721,451,32,56,75,57,75,54,23,56,64,45,41,58,53,0,45,67,51,0.511627906976744,0.843023255813954,2.08171206225681,0.888888888888889,0.927152317880793,1.72043010752688,0.32,0.70,0.75,0.57,0.75,0.54,0.23,0.56,0.64,0.45,0.41,0.58,0.53,0.00,0.45,0.67,0.51,67,0.67,3,1
35,16,121,19,722,456,54,60,37,40,41,49,46,53,29,8,42,45,42,17,0,63,45,2.21705426356589,0.552325581395349,1.10894941634241,0.253968253968254,0.86092715231788,1.18279569892473,0.54,0.75,0.37,0.40,0.41,0.49,0.46,0.53,0.29,0.08,0.42,0.45,0.42,0.17,0.00,0.63,0.45,41,0.41,2,1
15,18,108,22,743,475,67,39,0,58,0,22,32,18,10,11,9,39,13,0,0,0,6,-0.883720930232558,1.13372093023256,-1.42023346303502,0.73015873015873,-0.529801324503312,-0.860215053763442,0.67,0.49,0.00,0.58,0.00,0.22,0.32,0.18,0.10,0.11,0.09,0.39,0.13,0.00,0.00,0.00,0.06,21,0.21,1,0
30,20,115,15,716,469,73,56,0,54,19,36,75,35,19,63,28,17,0,0,0,1,47,1.44186046511628,1.71511627906977,-0.0583657587548633,-0.380952380952381,1.25827814569536,-0.215053763440865,0.73,0.70,0.00,0.54,0.19,0.36,0.75,0.35,0.19,0.63,0.28,0.17,0.00,0.00,0.00,0.01,0.47,34,0.34,2,0
14,21,116,22,711,465,64,51,28,56,57,53,75,0,51,63,45,45,42,23,0,33,0,-1.03875968992248,2.00581395348837,0.136186770428016,0.73015873015873,1.58940397350993,0.215053763440856,0.64,0.64,0.28,0.56,0.57,0.53,0.75,0.00,0.51,0.63,0.45,0.45,0.42,0.23,0.00,0.33,0.00,32,0.32,2,0
18,15,115,20,750,465,49,40,35,30,0,19,10,29,40,20,6,11,7,0,0,17,8,-0.418604651162791,0.261627906976744,-0.0583657587548633,0.412698412698413,-0.993377483443711,0.215053763440856,0.49,0.50,0.35,0.30,0.00,0.19,0.10,0.29,0.40,0.20,0.06,0.11,0.07,0.00,0.00,0.17,0.08,23,0.23,1,0
8,15,106,9,735,465,50,29,32,23,17,0,48,26,17,12,18,1,0,0,0,1,40,-1.96899224806202,0.261627906976744,-1.80933852140078,-1.33333333333333,0,0.215053763440856,0.50,0.36,0.32,0.23,0.17,0.00,0.48,0.26,0.17,0.12,0.18,0.01,0.00,0.00,0.00,0.01,0.40,16,0.16,1,0
20,15,111,17,726,477,60,43,7,21,9,35,75,0,3,17,24,28,17,0,0,3,3,-0.108527131782946,0.261627906976744,-0.836575875486381,-0.0634920634920633,0.596026490066224,-1.0752688172043,0.60,0.54,0.07,0.21,0.09,0.35,0.75,0.00,0.03,0.17,0.24,0.28,0.17,0.00,0.00,0.03,0.03,25,0.25,1,0
15,9,117,17,721,466,51,40,14,0,50,19,58,32,9,45,29,29,49,0,0,25,50,-0.883720930232558,-1.48255813953488,0.330739299610895,-0.0634920634920633,0.927152317880793,0.107526881720428,0.51,0.50,0.14,0.00,0.50,0.19,0.58,0.32,0.09,0.45,0.29,0.29,0.49,0.00,0.00,0.25,0.50,17,0.17,1,0
18,15,107,10,731,485,69,41,0,50,5,56,75,8,32,12,32,0,0,0,0,0,26,-0.418604651162791,0.261627906976744,-1.6147859922179,-1.17460317460317,0.264900662251656,-1.93548387096774,0.69,0.51,0.00,0.50,0.05,0.56,0.75,0.08,0.32,0.12,0.32,0.00,0.00,0.00,0.00,0.00,0.26,41,0.41,2,1
32,18,112,25,735,480,43,48,0,30,32,45,16,0,43,0,48,37,6,0,32,8,4,1.75193798449612,1.13372093023256,-0.642023346303501,1.20634920634921,0,-1.39784946236559,0.43,0.60,0.00,0.30,0.32,0.45,0.16,0.00,0.43,0.00,0.48,0.37,0.06,0.00,0.32,0.08,0.04,17,0.17,1,0
34,11,117,24,717,457,36,51,57,0,27,67,64,0,61,32,55,26,22,0,0,22,0,2.06201550387597,-0.901162790697674,0.330739299610895,1.04761904761905,1.19205298013245,1.0752688172043,0.36,0.64,0.57,0.00,0.27,0.67,0.64,0.00,0.61,0.32,0.55,0.26,0.22,0.00,0.00,0.22,0.00,36,0.36,2,0
10,17,116,19,722,485,40,32,0,27,34,0,75,0,5,6,10,56,9,0,0,43,0,-1.65891472868217,0.843023255813954,0.136186770428016,0.253968253968254,0.86092715231788,-1.93548387096774,0.40,0.40,0.00,0.27,0.34,0.00,0.75,0.00,0.05,0.06,0.10,0.56,0.09,0.00,0.00,0.43,0.00,15,0.15,0,0
26,15,114,12,752,473,40,37,0,45,0,13,38,32,11,10,0,3,0,0,0,17,0,0.821705426356589,0.261627906976744,-0.252918287937743,-0.857142857142857,-1.12582781456954,-0.645161290322586,0.40,0.46,0.00,0.45,0.00,0.13,0.38,0.32,0.11,0.10,0.00,0.03,0.00,0.00,0.00,0.17,0.00,19,0.19,1,0
17,9,117,22,732,469,30,34,24,0,37,18,38,0,40,15,0,31,22,0,0,0,21,-0.573643410852713,-1.48255813953488,0.330739299610895,0.73015873015873,0.198675496688737,-0.215053763440865,0.30,0.43,0.24,0.00,0.37,0.18,0.38,0.00,0.40,0.15,0.00,0.31,0.22,0.00,0.00,0.00,0.21,18,0.18,1,0
11,14,121,32,718,458,57,48,43,16,73,29,12,0,75,49,43,60,0,0,49,51,52,-1.50387596899225,-0.0290697674418604,1.10894941634241,2.31746031746032,1.12582781456954,0.967741935483869,0.57,0.60,0.43,0.16,0.73,0.29,0.12,0.00,0.75,0.49,0.43,0.60,0.00,0.00,0.49,0.51,0.52,36,0.36,2,0
24,10,113,9,735,469,50,40,14,0,0,58,65,12,5,10,26,1,11,0,0,15,42,0.511627906976744,-1.19186046511628,-0.447470817120622,-1.33333333333333,0,-0.215053763440865,0.50,0.50,0.14,0.00,0.00,0.58,0.65,0.12,0.05,0.10,0.26,0.01,0.11,0.00,0.00,0.15,0.42,28,0.28,1,0
20,19,109,31,732,479,42,43,0,53,35,36,62,8,59,63,0,56,5,0,0,0,10,-0.108527131782946,1.42441860465116,-1.22568093385214,2.15873015873016,0.198675496688737,-1.29032258064516,0.42,0.54,0.00,0.53,0.35,0.36,0.62,0.08,0.59,0.63,0.00,0.56,0.05,0.00,0.00,0.00,0.10,22,0.22,1,0
18,14,118,14,726,455,39,41,47,14,12,4,40,35,10,24,33,0,64,0,0,21,5,-0.418604651162791,-0.0290697674418604,0.525291828793775,-0.539682539682539,0.596026490066224,1.29032258064516,0.39,0.51,0.47,0.14,0.12,0.04,0.40,0.35,0.10,0.24,0.33,0.00,0.64,0.00,0.00,0.21,0.05,19,0.19,1,0
37,16,122,28,718,451,30,53,52,19,28,34,35,21,49,14,19,0,0,0,0,8,44,2.52713178294574,0.552325581395349,1.30350194552529,1.68253968253968,1.12582781456954,1.72043010752688,0.30,0.66,0.52,0.19,0.28,0.34,0.35,0.21,0.49,0.14,0.19,0.00,0.00,0.00,0.00,0.08,0.44,46,0.46,2,1
14,11,113,21,724,460,33,34,39,4,21,0,75,0,31,22,21,31,0,0,0,26,27,-1.03875968992248,-0.901162790697674,-0.447470817120622,0.571428571428572,0.728476821192049,0.752688172043014,0.33,0.43,0.39,0.04,0.21,0.00,0.75,0.00,0.31,0.22,0.21,0.31,0.00,0.00,0.00,0.26,0.27,14,0.14,0,0
9,9,120,15,726,465,48,34,19,0,43,0,70,40,30,50,9,26,29,56,0,52,27,-1.81395348837209,-1.48255813953488,0.914396887159534,-0.380952380952381,0.596026490066224,0.215053763440856,0.48,0.43,0.19,0.00,0.43,0.00,0.70,0.40,0.30,0.50,0.09,0.26,0.29,0.56,0.00,0.52,0.27,24,0.24,1,0
26,11,116,14,735,478,30,36,0,9,27,16,25,15,5,29,0,33,0,0,0,26,0,0.821705426356589,-0.901162790697674,0.136186770428016,-0.539682539682539,0,-1.18279569892473,0.30,0.45,0.00,0.09,0.27,0.16,0.25,0.15,0.05,0.29,0.00,0.33,0.00,0.00,0.00,0.26,0.00,16,0.16,1,0
24,14,108,19,767,479,37,32,2,20,0,29,8,12,14,6,1,19,1,1,0,3,1,0.511627906976744,-0.0290697674418604,-1.42023346303502,0.253968253968254,-2.11920529801325,-1.29032258064516,0.37,0.40,0.02,0.20,0.00,0.29,0.08,0.12,0.14,0.06,0.01,0.19,0.01,0.01,0.00,0.03,0.01,17,0.17,1,0
25,15,105,16,748,447,30,38,58,29,0,10,60,59,25,22,33,37,0,0,0,7,1,0.666666666666667,0.261627906976744,-2.00389105058366,-0.222222222222222,-0.860927152317886,2.1505376344086,0.30,0.48,0.58,0.29,0.00,0.10,0.60,0.59,0.25,0.22,0.33,0.37,0.00,0.00,0.00,0.07,0.01,14,0.14,0,0
19,15,116,20,749,481,57,39,0,39,3,4,23,0,31,20,5,3,3,0,0,21,0,-0.263565891472868,0.261627906976744,0.136186770428016,0.412698412698413,-0.927152317880799,-1.50537634408602,0.57,0.49,0.00,0.39,0.03,0.04,0.23,0.00,0.31,0.20,0.05,0.03,0.03,0.00,0.00,0.21,0.00,18,0.18,1,0
20,18,117,20,726,468,50,47,2,48,36,4,50,56,32,35,47,11,20,0,0,49,0,-0.108527131782946,1.13372093023256,0.330739299610895,0.412698412698413,0.596026490066224,-0.107526881720428,0.50,0.59,0.02,0.48,0.36,0.04,0.50,0.56,0.32,0.35,0.47,0.11,0.20,0.00,0.00,0.49,0.00,30,0.30,1,0
21,15,111,18,749,481,54,36,2,45,1,0,27,0,21,26,9,23,26,0,0,12,5,0.0465116279069769,0.261627906976744,-0.836575875486381,0.0952380952380955,-0.927152317880799,-1.50537634408602,0.54,0.45,0.02,0.45,0.01,0.00,0.27,0.00,0.21,0.26,0.09,0.23,0.26,0.00,0.00,0.12,0.05,18,0.18,1,0
18,14,113,15,735,469,42,36,12,9,33,26,0,0,5,0,16,14,0,0,0,0,0,-0.418604651162791,-0.0290697674418604,-0.447470817120622,-0.380952380952381,0,-0.215053763440865,0.42,0.45,0.12,0.09,0.33,0.26,0.00,0.00,0.05,0.00,0.16,0.14,0.00,0.00,0.00,0.00,0.00,12,0.12,0,0
24,16,120,26,732,444,29,51,73,36,34,40,0,72,60,75,42,54,44,0,0,67,75,0.511627906976744,0.552325581395349,0.914396887159534,1.36507936507937,0.198675496688737,2.47311827956989,0.29,0.64,0.73,0.36,0.34,0.40,0.00,0.72,0.60,0.75,0.42,0.54,0.44,0.00,0.00,0.67,0.75,57,0.57,3,1
18,15,113,11,762,465,31,34,27,20,0,16,21,30,0,0,0,5,0,50,14,27,0,-0.418604651162791,0.261627906976744,-0.447470817120622,-1.01587301587302,-1.78807947019868,0.215053763440856,0.31,0.43,0.27,0.20,0.00,0.16,0.21,0.30,0.00,0.00,0.00,0.05,0.00,0.50,0.14,0.27,0.00,18,0.18,1,0
17,17,119,19,729,474,29,41,0,30,46,34,29,41,11,33,40,43,35,0,0,40,39,-0.573643410852713,0.843023255813954,0.719844357976654,0.253968253968254,0.397350993377481,-0.752688172043014,0.29,0.51,0.00,0.30,0.46,0.34,0.29,0.41,0.11,0.33,0.40,0.43,0.35,0.00,0.00,0.40,0.39,27,0.27,1,0
18,11,118,5,735,480,55,36,0,4,36,19,3,19,8,17,24,0,3,0,0,6,0,-0.418604651162791,-0.901162790697674,0.525291828793775,-1.96825396825397,0,-1.39784946236559,0.55,0.45,0.00,0.04,0.36,0.19,0.03,0.19,0.08,0.17,0.24,0.00,0.03,0.00,0.00,0.06,0.00,15,0.15,0,0
16,18,113,19,729,477,42,36,1,39,0,15,50,24,28,0,37,37,26,0,0,4,3,-0.728682170542636,1.13372093023256,-0.447470817120622,0.253968253968254,0.397350993377481,-1.0752688172043,0.42,0.45,0.01,0.39,0.00,0.15,0.50,0.24,0.28,0.00,0.37,0.37,0.26,0.00,0.00,0.04,0.03,16,0.16,1,0
21,10,110,14,748,477,32,29,18,0,8,27,6,4,23,0,10,2,0,0,0,1,0,0.0465116279069769,-1.19186046511628,-1.03112840466926,-0.539682539682539,-0.860927152317886,-1.0752688172043,0.32,0.36,0.18,0.00,0.08,0.27,0.06,0.04,0.23,0.00,0.10,0.02,0.00,0.00,0.00,0.01,0.00,17,0.17,1,0
19,15,109,18,766,457,55,37,30,16,0,0,0,41,23,35,23,26,0,0,0,21,55,-0.263565891472868,0.261627906976744,-1.22568093385214,0.0952380952380955,-2.05298013245033,1.0752688172043,0.55,0.46,0.30,0.16,0.00,0.00,0.00,0.41,0.23,0.35,0.23,0.26,0.00,0.00,0.00,0.21,0.55,15,0.15,0,0
18,11,116,7,735,474,45,38,16,17,21,58,57,33,0,4,13,1,37,0,0,13,0,-0.418604651162791,-0.901162790697674,0.136186770428016,-1.65079365079365,0,-0.752688172043014,0.45,0.48,0.16,0.17,0.21,0.58,0.57,0.33,0.00,0.04,0.13,0.01,0.37,0.00,0.00,0.13,0.00,35,0.35,2,0
18,15,119,27,714,457,42,48,32,23,40,22,75,0,18,15,20,47,0,0,0,23,4,-0.418604651162791,0.261627906976744,0.719844357976654,1.52380952380952,1.39072847682119,1.0752688172043,0.42,0.60,0.32,0.23,0.40,0.22,0.75,0.00,0.18,0.15,0.20,0.47,0.00,0.00,0.00,0.23,0.04,32,0.32,2,0
18,15,111,17,745,476,41,34,0,15,29,3,0,34,21,22,35,19,32,0,0,17,48,-0.418604651162791,0.261627906976744,-0.836575875486381,-0.0634920634920633,-0.662251655629143,-0.967741935483869,0.41,0.43,0.00,0.15,0.29,0.03,0.00,0.34,0.21,0.22,0.35,0.19,0.32,0.00,0.00,0.17,0.48,14,0.14,0,0
26,11,119,18,710,468,37,46,4,0,37,11,75,13,35,16,41,21,0,0,0,41,34,0.821705426356589,-0.901162790697674,0.719844357976654,0.0952380952380955,1.65562913907285,-0.107526881720428,0.37,0.58,0.04,0.00,0.37,0.11,0.75,0.13,0.35,0.16,0.41,0.21,0.00,0.00,0.00,0.41,0.34,21,0.21,1,0
25,9,119,22,726,475,36,41,3,0,4,10,75,16,46,39,0,3,6,30,0,49,0,0.666666666666667,-1.48255813953488,0.719844357976654,0.73015873015873,0.596026490066224,-0.860215053763442,0.36,0.51,0.03,0.00,0.04,0.10,0.75,0.16,0.46,0.39,0.00,0.03,0.06,0.30,0.00,0.49,0.00,33,0.33,2,0
12,12,116,7,735,465,29,29,41,11,29,0,51,20,8,10,2,0,59,0,0,31,0,-1.34883720930233,-0.61046511627907,0.136186770428016,-1.65079365079365,0,0.215053763440856,0.29,0.36,0.41,0.11,0.29,0.00,0.51,0.20,0.08,0.10,0.02,0.00,0.59,0.00,0.00,0.31,0.00,16,0.16,1,0
25,13,106,16,730,465,35,36,26,13,13,21,49,18,19,9,23,0,1,0,0,0,21,0.666666666666667,-0.319767441860465,-1.80933852140078,-0.222222222222222,0.331125827814568,0.215053763440856,0.35,0.45,0.26,0.13,0.13,0.21,0.49,0.18,0.19,0.09,0.23,0.00,0.01,0.00,0.00,0.00,0.21,17,0.17,1,0
18,15,106,10,758,474,30,29,0,25,0,21,12,50,0,28,35,20,2,0,0,0,5,-0.418604651162791,0.261627906976744,-1.80933852140078,-1.17460317460317,-1.52317880794702,-0.752688172043014,0.30,0.36,0.00,0.25,0.00,0.21,0.12,0.50,0.00,0.28,0.35,0.20,0.02,0.00,0.00,0.00,0.05,13,0.13,0,0
41,24,124,36,717,444,47,70,64,75,75,75,8,75,63,73,56,75,60,0,0,52,75,3.14728682170543,2.87790697674419,1.69260700389105,2.95238095238095,1.19205298013245,2.47311827956989,0.47,0.88,0.64,0.75,0.75,0.75,0.08,0.75,0.63,0.73,0.56,0.75,0.60,0.00,0.00,0.52,0.75,69,0.69,3,1
16,12,120,17,756,479,45,37,1,10,12,30,25,19,9,12,0,24,0,0,15,34,1,-0.728682170542636,-0.61046511627907,0.914396887159534,-0.0634920634920633,-1.39072847682119,-1.29032258064516,0.45,0.46,0.01,0.10,0.12,0.30,0.25,0.19,0.09,0.12,0.00,0.24,0.00,0.00,0.15,0.34,0.01,17,0.17,1,0
17,13,112,15,716,455,57,43,28,0,0,18,48,26,0,17,27,10,23,0,0,20,8,-0.573643410852713,-0.319767441860465,-0.642023346303501,-0.380952380952381,1.25827814569536,1.29032258064516,0.57,0.54,0.28,0.00,0.00,0.18,0.48,0.26,0.00,0.17,0.27,0.10,0.23,0.00,0.00,0.20,0.08,20,0.20,1,0
21,10,103,16,735,458,41,35,41,0,0,0,75,36,0,16,0,32,12,0,0,0,18,0.0465116279069769,-1.19186046511628,-2.39299610894942,-0.222222222222222,0,0.967741935483869,0.41,0.44,0.41,0.00,0.00,0.00,0.75,0.36,0.00,0.16,0.00,0.32,0.12,0.00,0.00,0.00,0.18,16,0.16,1,0
18,18,117,18,758,465,34,38,35,50,16,0,9,42,21,8,20,19,39,0,0,43,35,-0.418604651162791,1.13372093023256,0.330739299610895,0.0952380952380955,-1.52317880794702,0.215053763440856,0.34,0.48,0.35,0.50,0.16,0.00,0.09,0.42,0.21,0.08,0.20,0.19,0.39,0.00,0.00,0.43,0.35,18,0.18,1,0
29,19,115,15,726,465,59,51,35,55,19,15,62,5,36,0,31,0,0,0,0,17,21,1.28682170542636,1.42441860465116,-0.0583657587548633,-0.380952380952381,0.596026490066224,0.215053763440856,0.59,0.64,0.35,0.55,0.19,0.15,0.62,0.05,0.36,0.00,0.31,0.00,0.00,0.00,0.00,0.17,0.21,22,0.22,1,0
26,18,119,25,757,467,38,45,0,23,16,20,0,38,24,25,0,29,24,0,0,11,27,0.821705426356589,1.13372093023256,0.719844357976654,1.20634920634921,-1.45695364238411,0,0.38,0.56,0.00,0.23,0.16,0.20,0.00,0.38,0.24,0.25,0.00,0.29,0.24,0.00,0.00,0.11,0.27,19,0.19,1,0
15,10,116,19,733,457,26,33,43,0,58,0,36,25,47,25,23,0,27,0,16,3,25,-0.883720930232558,-1.19186046511628,0.136186770428016,0.253968253968254,0.132450331125825,1.0752688172043,0.26,0.41,0.43,0.00,0.58,0.00,0.36,0.25,0.47,0.25,0.23,0.00,0.27,0.00,0.16,0.03,0.25,14,0.14,0,0
29,12,116,19,735,476,30,38,0,0,0,0,55,0,24,46,4,13,26,0,0,32,7,1.28682170542636,-0.61046511627907,0.136186770428016,0.253968253968254,0,-0.967741935483869,0.30,0.48,0.00,0.00,0.00,0.00,0.55,0.00,0.24,0.46,0.04,0.13,0.26,0.00,0.00,0.32,0.07,14,0.14,0,0
23,17,116,17,723,472,48,48,0,32,22,43,75,31,23,18,36,36,46,0,0,44,48,0.356589147286822,0.843023255813954,0.136186770428016,-0.0634920634920633,0.794701986754962,-0.537634408602149,0.48,0.60,0.00,0.32,0.22,0.43,0.75,0.31,0.23,0.18,0.36,0.36,0.46,0.00,0.00,0.44,0.48,36,0.36,2,0
33,17,119,25,722,459,44,59,29,40,33,66,33,42,24,75,44,45,69,67,0,44,37,1.90697674418605,0.843023255813954,0.719844357976654,1.20634920634921,0.86092715231788,0.860215053763442,0.44,0.74,0.29,0.40,0.33,0.66,0.33,0.42,0.24,0.75,0.44,0.45,0.69,0.67,0.00,0.44,0.37,53,0.53,3,1
17,10,118,19,735,463,37,37,44,0,27,2,35,0,7,0,0,34,0,0,31,32,14,-0.573643410852713,-1.19186046511628,0.525291828793775,0.253968253968254,0,0.430107526881721,0.37,0.46,0.44,0.00,0.27,0.02,0.35,0.00,0.07,0.00,0.00,0.34,0.00,0.00,0.31,0.32,0.14,18,0.18,1,0
32,13,120,19,715,465,55,55,13,7,75,40,70,40,6,23,18,38,0,0,0,41,56,1.75193798449612,-0.319767441860465,0.914396887159534,0.253968253968254,1.32450331125827,0.215053763440856,0.55,0.69,0.13,0.07,0.75,0.40,0.70,0.40,0.06,0.23,0.18,0.38,0.00,0.00,0.00,0.41,0.56,32,0.32,2,0
26,15,122,26,721,461,19,50,14,18,47,70,54,34,68,13,55,44,44,0,0,56,57,0.821705426356589,0.261627906976744,1.30350194552529,1.36507936507937,0.927152317880793,0.645161290322576,0.19,0.63,0.14,0.18,0.47,0.70,0.54,0.34,0.68,0.13,0.55,0.44,0.44,0.00,0.00,0.56,0.57,51,0.51,3,1
12,15,115,18,723,479,38,32,0,24,4,14,38,1,24,11,29,10,0,0,0,21,0,-1.34883720930233,0.261627906976744,-0.0583657587548633,0.0952380952380955,0.794701986754962,-1.29032258064516,0.38,0.40,0.00,0.24,0.04,0.14,0.38,0.01,0.24,0.11,0.29,0.10,0.00,0.00,0.00,0.21,0.00,19,0.19,1,0
21,17,124,30,723,463,52,53,28,30,72,39,31,13,63,5,30,41,0,0,0,51,0,0.0465116279069769,0.843023255813954,1.69260700389105,2,0.794701986754962,0.430107526881721,0.52,0.66,0.28,0.30,0.72,0.39,0.31,0.13,0.63,0.05,0.30,0.41,0.00,0.00,0.00,0.51,0.00,37,0.37,2,0
24,19,113,18,735,465,57,49,27,50,0,16,61,16,30,25,37,39,62,65,0,40,27,0.511627906976744,1.42441860465116,-0.447470817120622,0.0952380952380955,0,0.215053763440856,0.57,0.61,0.27,0.50,0.00,0.16,0.61,0.16,0.30,0.25,0.37,0.39,0.62,0.65,0.00,0.40,0.27,22,0.22,1,0
17,11,116,13,730,468,66,46,8,0,22,30,68,54,14,12,22,13,31,0,0,63,65,-0.573643410852713,-0.901162790697674,0.136186770428016,-0.698412698412698,0.331125827814568,-0.107526881720428,0.66,0.58,0.08,0.00,0.22,0.30,0.68,0.54,0.14,0.12,0.22,0.13,0.31,0.00,0.00,0.63,0.65,27,0.27,1,0
22,10,115,13,733,458,45,39,41,3,34,16,31,1,37,0,33,12,43,0,0,0,51,0.201550387596899,-1.19186046511628,-0.0583657587548633,-0.698412698412698,0.132450331125825,0.967741935483869,0.45,0.49,0.41,0.03,0.34,0.16,0.31,0.01,0.37,0.00,0.33,0.12,0.43,0.00,0.00,0.00,0.51,13,0.13,0,0
16,10,114,6,731,472,49,34,0,6,18,9,44,57,0,36,29,10,57,30,0,19,29,-0.728682170542636,-1.19186046511628,-0.252918287937743,-1.80952380952381,0.264900662251656,-0.537634408602149,0.49,0.43,0.00,0.06,0.18,0.09,0.44,0.57,0.00,0.36,0.29,0.10,0.57,0.30,0.00,0.19,0.29,24,0.24,1,0
21,15,120,19,762,469,50,41,8,24,32,0,3,32,21,18,0,20,15,0,0,22,8,0.0465116279069769,0.261627906976744,0.914396887159534,0.253968253968254,-1.78807947019868,-0.215053763440865,0.50,0.51,0.08,0.24,0.32,0.00,0.03,0.32,0.21,0.18,0.00,0.20,0.15,0.00,0.00,0.22,0.08,17,0.17,1,0
15,13,119,18,753,458,32,36,46,20,32,34,5,42,32,27,0,15,43,0,0,25,7,-0.883720930232558,-0.319767441860465,0.719844357976654,0.0952380952380955,-1.19205298013245,0.967741935483869,0.32,0.45,0.46,0.20,0.32,0.34,0.05,0.42,0.32,0.27,0.00,0.15,0.43,0.00,0.00,0.25,0.07,21,0.21,1,0
24,13,119,23,721,465,43,51,21,10,51,49,64,16,26,15,13,55,40,0,0,72,57,0.511627906976744,-0.319767441860465,0.719844357976654,0.888888888888889,0.927152317880793,0.215053763440856,0.43,0.64,0.21,0.10,0.51,0.49,0.64,0.16,0.26,0.15,0.13,0.55,0.40,0.00,0.00,0.72,0.57,42,0.42,2,1
18,15,117,18,726,465,63,47,27,35,39,0,22,14,54,32,18,17,29,0,36,0,8,-0.418604651162791,0.261627906976744,0.330739299610895,0.0952380952380955,0.596026490066224,0.215053763440856,0.63,0.59,0.27,0.35,0.39,0.00,0.22,0.14,0.54,0.32,0.18,0.17,0.29,0.00,0.36,0.00,0.08,18,0.18,1,0
21,9,107,4,755,465,40,30,34,0,0,17,20,16,0,13,0,0,26,0,0,0,0,0.0465116279069769,-1.48255813953488,-1.6147859922179,-2.12698412698413,-1.32450331125828,0.215053763440856,0.40,0.38,0.34,0.00,0.00,0.17,0.20,0.16,0.00,0.13,0.00,0.00,0.26,0.00,0.00,0.00,0.00,13,0.13,0,0
21,17,116,14,725,461,31,40,22,51,37,10,75,21,31,16,37,0,26,0,0,9,4,0.0465116279069769,0.843023255813954,0.136186770428016,-0.539682539682539,0.662251655629137,0.645161290322576,0.31,0.50,0.22,0.51,0.37,0.10,0.75,0.21,0.31,0.16,0.37,0.00,0.26,0.00,0.00,0.09,0.04,21,0.21,1,0
16,16,113,23,713,461,50,47,32,28,16,55,75,13,15,12,36,63,38,0,0,46,21,-0.728682170542636,0.552325581395349,-0.447470817120622,0.888888888888889,1.4569536423841,0.645161290322576,0.50,0.59,0.32,0.28,0.16,0.55,0.75,0.13,0.15,0.12,0.36,0.63,0.38,0.00,0.00,0.46,0.21,31,0.31,2,0
19,16,121,15,727,481,36,39,1,44,9,4,51,14,0,23,28,23,50,0,0,39,8,-0.263565891472868,0.552325581395349,1.10894941634241,-0.380952380952381,0.529801324503312,-1.50537634408602,0.36,0.49,0.01,0.44,0.09,0.04,0.51,0.14,0.00,0.23,0.28,0.23,0.50,0.00,0.00,0.39,0.08,31,0.31,2,0
25,15,106,20,717,478,34,39,3,21,0,36,75,2,39,0,44,45,16,0,0,9,0,0.666666666666667,0.261627906976744,-1.80933852140078,0.412698412698413,1.19205298013245,-1.18279569892473,0.34,0.49,0.03,0.21,0.00,0.36,0.75,0.02,0.39,0.00,0.44,0.45,0.16,0.00,0.00,0.09,0.00,19,0.19,1,0
27,15,124,26,735,455,29,50,47,13,18,35,32,4,36,35,26,31,25,0,0,49,47,0.976744186046512,0.261627906976744,1.69260700389105,1.36507936507937,0,1.29032258064516,0.29,0.63,0.47,0.13,0.18,0.35,0.32,0.04,0.36,0.35,0.26,0.31,0.25,0.00,0.00,0.49,0.47,38,0.38,2,0
24,19,118,22,731,454,63,56,63,51,29,21,45,38,51,69,31,50,62,0,0,42,17,0.511627906976744,1.42441860465116,0.525291828793775,0.73015873015873,0.264900662251656,1.39784946236559,0.63,0.70,0.63,0.51,0.29,0.21,0.45,0.38,0.51,0.69,0.31,0.50,0.62,0.00,0.00,0.42,0.17,50,0.50,2,1
31,25,127,39,698,443,40,66,70,75,43,42,25,68,24,60,48,46,49,0,0,31,25,1.5968992248062,3.16860465116279,2.27626459143969,3.42857142857143,2.45033112582781,2.58064516129032,0.40,0.83,0.70,0.75,0.43,0.42,0.25,0.68,0.24,0.60,0.48,0.46,0.49,0.00,0.00,0.31,0.25,69,0.69,3,1
18,9,119,17,735,485,58,43,0,0,48,32,41,0,47,42,0,19,51,0,0,28,42,-0.418604651162791,-1.48255813953488,0.719844357976654,-0.0634920634920633,0,-1.93548387096774,0.58,0.54,0.00,0.00,0.48,0.32,0.41,0.00,0.47,0.42,0.00,0.19,0.51,0.00,0.00,0.28,0.42,25,0.25,1,0
