Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Man_to_Man_Defense,Zone_Defense,Bump_and_Run_Defense,Play_Diagnosis,Punishing_Hitter,Intercepting,Punt_Returns,Kick_Returns,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Man_to_Man_DefenseZ,Zone_DefenseZ,Bump_and_Run_DefenseZ,Play_DiagnosisZ,Punishing_HitterZ,InterceptingZ,Punt_ReturnsZ,Kick_ReturnsZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
27,14,103,45,708,442,60,60,16,52,53,50,2,25,21,0,0,48,0,0.695652173913044,1.2109375,-0.965517241379311,1.06157112526539,0.8955223880597,1.64556962025316,0.60,0.75,0.16,0.52,0.53,0.50,0.02,0.25,0.21,0.00,0.00,0.48,0.00,58,0.58,3,1
13,12,104,29,720,452,45,41,31,52,3,44,0,7,0,0,0,10,8,-1.33333333333333,0.4296875,-0.735632183908047,-0.636942675159236,0.298507462686565,0.379746835443041,0.45,0.51,0.31,0.52,0.03,0.44,0.00,0.07,0.00,0.00,0.00,0.10,0.08,32,0.32,2,0
31,13,107,39,726,444,14,43,13,41,57,29,41,21,0,0,0,11,49,1.27536231884058,0.8203125,-0.0459770114942535,0.424628450106157,0,1.39240506329113,0.14,0.54,0.13,0.41,0.57,0.29,0.41,0.21,0.00,0.00,0.00,0.11,0.49,39,0.39,2,0
30,11,119,38,726,460,31,37,30,0,44,31,28,0,0,52,0,32,28,1.1304347826087,0.0390624999999999,2.71264367816092,0.318471337579618,0,-0.632911392405061,0.31,0.46,0.30,0.00,0.44,0.31,0.28,0.00,0.00,0.52,0.00,0.32,0.28,11,0.11,0,0
33,12,108,38,742,461,52,38,0,0,4,25,28,7,59,0,0,24,16,1.56521739130435,0.4296875,0.183908045977011,0.318471337579618,-0.796019900497513,-0.759493670886082,0.52,0.48,0.00,0.00,0.04,0.25,0.28,0.07,0.59,0.00,0.00,0.24,0.16,15,0.15,0,0
19,15,112,32,744,460,61,41,0,0,30,25,20,11,0,0,0,40,0,-0.463768115942029,1.6015625,1.10344827586207,-0.318471337579618,-0.895522388059704,-0.632911392405061,0.61,0.51,0.00,0.00,0.30,0.25,0.20,0.11,0.00,0.00,0.00,0.40,0.00,26,0.26,1,0
31,12,106,41,754,450,58,46,0,54,0,35,16,27,61,0,0,46,6,1.27536231884058,0.4296875,-0.275862068965518,0.636942675159236,-1.39303482587065,0.632911392405061,0.58,0.58,0.00,0.54,0.00,0.35,0.16,0.27,0.61,0.00,0.00,0.46,0.06,24,0.24,1,0
14,6,105,26,716,452,26,27,17,32,13,0,0,0,0,0,0,28,14,-1.18840579710145,-1.9140625,-0.505747126436782,-0.955414012738854,0.497512437810943,0.379746835443041,0.26,0.34,0.17,0.32,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.14,7,0.07,0,0
19,9,106,40,745,462,42,30,5,0,0,0,17,2,7,0,0,0,15,-0.463768115942029,-0.7421875,-0.275862068965518,0.530785562632696,-0.945273631840798,-0.886075949367092,0.42,0.38,0.05,0.00,0.00,0.00,0.17,0.02,0.07,0.00,0.00,0.00,0.15,11,0.11,0,0
11,9,104,37,721,462,46,35,52,44,0,10,8,4,49,0,0,0,61,-1.6231884057971,-0.7421875,-0.735632183908047,0.212314225053079,0.248756218905472,-0.886075949367092,0.46,0.44,0.52,0.44,0.00,0.10,0.08,0.04,0.49,0.00,0.00,0.00,0.61,10,0.10,0,0
9,13,107,29,714,466,48,34,20,0,0,17,0,20,13,0,0,11,0,-1.91304347826087,0.8203125,-0.0459770114942535,-0.636942675159236,0.597014925373135,-1.39240506329114,0.48,0.43,0.20,0.00,0.00,0.17,0.00,0.20,0.13,0.00,0.00,0.11,0.00,17,0.17,1,0
20,12,106,21,757,466,29,22,0,4,9,3,0,0,0,0,0,0,0,-0.318840579710145,0.4296875,-0.275862068965518,-1.48619957537155,-1.54228855721393,-1.39240506329114,0.29,0.28,0.00,0.04,0.09,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,0.07,0,0
26,8,104,35,753,452,60,36,0,31,5,0,21,13,24,0,0,21,27,0.55072463768116,-1.1328125,-0.735632183908047,0,-1.34328358208955,0.379746835443041,0.60,0.45,0.00,0.31,0.05,0.00,0.21,0.13,0.24,0.00,0.00,0.21,0.27,14,0.14,0,0
19,6,107,15,720,465,38,25,39,20,0,0,45,0,2,0,0,3,16,-0.463768115942029,-1.9140625,-0.0459770114942535,-2.12314225053079,0.298507462686565,-1.26582278481013,0.38,0.31,0.39,0.20,0.00,0.00,0.45,0.00,0.02,0.00,0.00,0.03,0.16,8,0.08,0,0
23,12,108,23,713,453,49,41,27,19,0,33,0,0,18,0,0,47,0,0.115942028985507,0.4296875,0.183908045977011,-1.27388535031847,0.646766169154228,0.25316455696202,0.49,0.51,0.27,0.19,0.00,0.33,0.00,0.00,0.18,0.00,0.00,0.47,0.00,23,0.23,1,0
25,10,102,43,760,464,32,29,0,14,0,30,31,11,42,0,0,0,13,0.405797101449275,-0.3515625,-1.19540229885058,0.849256900212314,-1.69154228855721,-1.13924050632911,0.32,0.36,0.00,0.14,0.00,0.30,0.31,0.11,0.42,0.00,0.00,0.00,0.13,13,0.13,0,0
16,9,104,43,716,452,50,40,2,13,27,0,19,0,21,0,0,30,28,-0.898550724637681,-0.7421875,-0.735632183908047,0.849256900212314,0.497512437810943,0.379746835443041,0.50,0.50,0.02,0.13,0.27,0.00,0.19,0.00,0.21,0.00,0.00,0.30,0.28,52,0.52,3,1
32,16,106,39,720,448,47,55,30,52,25,61,61,36,16,0,0,39,23,1.42028985507246,1.9921875,-0.275862068965518,0.424628450106157,0.298507462686565,0.886075949367081,0.47,0.69,0.30,0.52,0.25,0.61,0.61,0.36,0.16,0.00,0.00,0.39,0.23,55,0.55,3,1
21,7,103,43,738,444,52,40,2,27,37,0,0,25,15,0,0,17,16,-0.173913043478261,-1.5234375,-0.965517241379311,0.849256900212314,-0.597014925373135,1.39240506329113,0.52,0.50,0.02,0.27,0.37,0.00,0.00,0.25,0.15,0.00,0.00,0.17,0.16,37,0.37,2,0
19,8,103,36,710,457,47,37,24,0,23,0,32,16,0,0,0,0,24,-0.463768115942029,-1.1328125,-0.965517241379311,0.106157112526539,0.796019900497513,-0.253164556962031,0.47,0.46,0.24,0.00,0.23,0.00,0.32,0.16,0.00,0.00,0.00,0.00,0.24,7,0.07,0,0
26,8,107,33,729,445,58,43,13,38,42,0,29,0,39,0,0,0,39,0.55072463768116,-1.1328125,-0.0459770114942535,-0.212314225053079,-0.149253731343285,1.26582278481012,0.58,0.54,0.13,0.38,0.42,0.00,0.29,0.00,0.39,0.00,0.00,0.00,0.39,17,0.17,1,0
28,13,106,50,717,458,51,50,28,0,55,32,40,17,42,0,0,36,0,0.840579710144928,0.8203125,-0.275862068965518,1.59235668789809,0.44776119402985,-0.379746835443041,0.51,0.63,0.28,0.00,0.55,0.32,0.40,0.17,0.42,0.00,0.00,0.36,0.00,36,0.36,2,0
28,15,102,41,700,452,58,56,56,23,15,18,43,43,32,0,0,58,16,0.840579710144928,1.6015625,-1.19540229885058,0.636942675159236,1.29353233830846,0.379746835443041,0.58,0.70,0.56,0.23,0.15,0.18,0.43,0.43,0.32,0.00,0.00,0.58,0.16,68,0.68,3,1
21,11,106,40,711,457,24,35,23,15,0,0,41,29,30,0,0,0,13,-0.173913043478261,0.0390624999999999,-0.275862068965518,0.530785562632696,0.746268656716415,-0.253164556962031,0.24,0.44,0.23,0.15,0.00,0.00,0.41,0.29,0.30,0.00,0.00,0.00,0.13,10,0.10,0,0
22,9,104,32,760,470,20,21,0,0,0,13,2,0,44,0,0,30,25,-0.0289855072463767,-0.7421875,-0.735632183908047,-0.318471337579618,-1.69154228855721,-1.89873417721519,0.20,0.26,0.00,0.00,0.00,0.13,0.02,0.00,0.44,0.00,0.00,0.30,0.25,7,0.07,0,0
17,12,106,37,758,465,70,37,0,0,17,32,0,29,28,0,0,61,3,-0.753623188405797,0.4296875,-0.275862068965518,0.212314225053079,-1.59203980099503,-1.26582278481013,0.70,0.46,0.00,0.00,0.17,0.32,0.00,0.29,0.28,0.00,0.00,0.61,0.03,14,0.14,0,0
34,9,110,32,696,448,31,42,61,42,12,0,0,21,25,0,0,58,0,1.71014492753623,-0.7421875,0.64367816091954,-0.318471337579618,1.49253731343283,0.886075949367081,0.31,0.53,0.61,0.42,0.12,0.00,0.00,0.21,0.25,0.00,0.00,0.58,0.00,14,0.14,0,0
31,12,102,24,729,448,67,48,19,38,30,54,3,0,4,0,0,32,0,1.27536231884058,0.4296875,-1.19540229885058,-1.16772823779193,-0.149253731343285,0.886075949367081,0.67,0.60,0.19,0.38,0.30,0.54,0.03,0.00,0.04,0.00,0.00,0.32,0.00,27,0.27,1,0
11,6,107,30,760,460,22,16,0,1,0,4,0,0,0,0,0,16,8,-1.6231884057971,-1.9140625,-0.0459770114942535,-0.530785562632696,-1.69154228855721,-0.632911392405061,0.22,0.20,0.00,0.01,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.16,0.08,6,0.06,0,0
19,12,103,38,756,449,49,39,0,26,30,18,11,35,11,0,0,9,61,-0.463768115942029,0.4296875,-0.965517241379311,0.318471337579618,-1.49253731343283,0.759493670886071,0.49,0.49,0.00,0.26,0.30,0.18,0.11,0.35,0.11,0.00,0.00,0.09,0.61,16,0.16,1,0
19,12,106,22,750,464,53,36,21,48,0,48,37,51,22,14,0,44,14,-0.463768115942029,0.4296875,-0.275862068965518,-1.38004246284501,-1.19402985074627,-1.13924050632911,0.53,0.45,0.21,0.48,0.00,0.48,0.37,0.51,0.22,0.14,0.00,0.44,0.14,24,0.24,1,0
27,12,107,18,720,472,55,32,18,0,0,23,0,0,9,0,0,0,0,0.695652173913044,0.4296875,-0.0459770114942535,-1.80467091295117,0.298507462686565,-2.15189873417721,0.55,0.40,0.18,0.00,0.00,0.23,0.00,0.00,0.09,0.00,0.00,0.00,0.00,11,0.11,0,0
19,6,104,38,730,452,41,36,23,29,21,26,27,0,50,0,0,4,0,-0.463768115942029,-1.9140625,-0.735632183908047,0.318471337579618,-0.199004975124378,0.379746835443041,0.41,0.45,0.23,0.29,0.21,0.26,0.27,0.00,0.50,0.00,0.00,0.04,0.00,16,0.16,1,0
25,11,106,37,736,446,53,44,18,45,43,0,0,17,0,0,0,0,0,0.405797101449275,0.0390624999999999,-0.275862068965518,0.212314225053079,-0.497512437810948,1.13924050632911,0.53,0.55,0.18,0.45,0.43,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,18,0.18,1,0
38,14,107,43,711,448,20,47,15,24,61,18,60,61,48,0,0,33,56,2.28985507246377,1.2109375,-0.0459770114942535,0.849256900212314,0.746268656716415,0.886075949367081,0.20,0.59,0.15,0.24,0.61,0.18,0.60,0.61,0.48,0.00,0.00,0.33,0.56,53,0.53,3,1
22,8,108,37,756,458,28,29,0,0,47,35,4,0,27,0,0,9,16,-0.0289855072463767,-1.1328125,0.183908045977011,0.212314225053079,-1.49253731343283,-0.379746835443041,0.28,0.36,0.00,0.00,0.47,0.35,0.04,0.00,0.27,0.00,0.00,0.09,0.16,9,0.09,0,0
37,14,114,28,720,455,54,44,0,19,0,21,51,15,0,0,24,42,0,2.14492753623188,1.2109375,1.5632183908046,-0.743099787685775,0.298507462686565,0,0.54,0.55,0.00,0.19,0.00,0.21,0.51,0.15,0.00,0.00,0.24,0.42,0.00,21,0.21,1,0
15,13,108,44,706,452,26,41,22,20,25,22,10,31,38,0,43,2,2,-1.04347826086956,0.8203125,0.183908045977011,0.955414012738854,0.995024875621891,0.379746835443041,0.26,0.51,0.22,0.20,0.25,0.22,0.10,0.31,0.38,0.00,0.43,0.02,0.02,18,0.18,1,0
19,12,105,40,729,450,57,44,13,17,3,37,0,11,13,0,0,27,15,-0.463768115942029,0.4296875,-0.505747126436782,0.530785562632696,-0.149253731343285,0.632911392405061,0.57,0.55,0.13,0.17,0.03,0.37,0.00,0.11,0.13,0.00,0.00,0.27,0.15,21,0.21,1,0
22,13,106,42,720,448,40,53,38,61,61,61,56,61,61,0,0,61,61,-0.0289855072463767,0.8203125,-0.275862068965518,0.743099787685775,0.298507462686565,0.886075949367081,0.40,0.66,0.38,0.61,0.61,0.61,0.56,0.61,0.61,0.00,0.00,0.61,0.61,64,0.64,3,1
27,8,115,45,716,449,41,41,12,24,37,0,18,4,54,21,0,0,20,0.695652173913044,-1.1328125,1.79310344827586,1.06157112526539,0.497512437810943,0.759493670886071,0.41,0.51,0.12,0.24,0.37,0.00,0.18,0.04,0.54,0.21,0.00,0.00,0.20,13,0.13,0,0
19,12,118,29,760,452,43,36,0,9,12,16,47,37,0,61,0,7,20,-0.463768115942029,0.4296875,2.48275862068965,-0.636942675159236,-1.69154228855721,0.379746835443041,0.43,0.45,0.00,0.09,0.12,0.16,0.47,0.37,0.00,0.61,0.00,0.07,0.20,14,0.14,0,0
22,11,105,39,751,445,27,35,0,29,27,0,14,30,8,0,0,0,44,-0.0289855072463767,0.0390624999999999,-0.505747126436782,0.424628450106157,-1.24378109452736,1.26582278481012,0.27,0.44,0.00,0.29,0.27,0.00,0.14,0.30,0.08,0.00,0.00,0.00,0.44,8,0.08,0,0
19,6,104,37,718,466,25,25,32,0,16,0,12,0,8,0,0,2,0,-0.463768115942029,-1.9140625,-0.735632183908047,0.212314225053079,0.398009950248757,-1.39240506329114,0.25,0.31,0.32,0.00,0.16,0.00,0.12,0.00,0.08,0.00,0.00,0.02,0.00,5,0.05,0,0
19,14,107,37,721,459,34,39,35,0,36,14,9,52,17,0,0,27,0,-0.463768115942029,1.2109375,-0.0459770114942535,0.212314225053079,0.248756218905472,-0.506329113924051,0.34,0.49,0.35,0.00,0.36,0.14,0.09,0.52,0.17,0.00,0.00,0.27,0.00,11,0.11,0,0
14,6,116,31,715,466,58,31,24,0,7,0,0,0,0,0,25,43,6,-1.18840579710145,-1.9140625,2.02298850574713,-0.424628450106157,0.547263681592037,-1.39240506329114,0.58,0.39,0.24,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.25,0.43,0.06,11,0.11,0,0
28,11,106,30,698,464,34,37,43,0,0,19,29,16,30,0,0,2,16,0.840579710144928,0.0390624999999999,-0.275862068965518,-0.530785562632696,1.39303482587064,-1.13924050632911,0.34,0.46,0.43,0.00,0.00,0.19,0.29,0.16,0.30,0.00,0.00,0.02,0.16,9,0.09,0,0
14,11,114,41,698,460,51,43,42,8,30,10,29,46,31,0,13,27,48,-1.18840579710145,0.0390624999999999,1.5632183908046,0.636942675159236,1.39303482587064,-0.632911392405061,0.51,0.54,0.42,0.08,0.30,0.10,0.29,0.46,0.31,0.00,0.13,0.27,0.48,24,0.24,1,0
22,11,104,32,743,451,25,34,0,23,27,16,13,0,13,0,0,45,35,-0.0289855072463767,0.0390624999999999,-0.735632183908047,-0.318471337579618,-0.845771144278607,0.506329113924051,0.25,0.43,0.00,0.23,0.27,0.16,0.13,0.00,0.13,0.00,0.00,0.45,0.35,13,0.13,0,0
19,8,104,14,758,468,63,25,0,0,0,0,22,17,5,0,0,13,3,-0.463768115942029,-1.1328125,-0.735632183908047,-2.22929936305732,-1.59203980099503,-1.64556962025316,0.63,0.31,0.00,0.00,0.00,0.00,0.22,0.17,0.05,0.00,0.00,0.13,0.03,11,0.11,0,0
14,10,104,34,716,452,47,38,15,11,15,17,8,3,0,0,0,16,8,-1.18840579710145,-0.3515625,-0.735632183908047,-0.106157112526539,0.497512437810943,0.379746835443041,0.47,0.48,0.15,0.11,0.15,0.17,0.08,0.03,0.00,0.00,0.00,0.16,0.08,16,0.16,1,0
11,9,106,27,718,452,46,35,26,39,0,0,0,0,7,0,0,42,8,-1.6231884057971,-0.7421875,-0.275862068965518,-0.849256900212314,0.398009950248757,0.379746835443041,0.46,0.44,0.26,0.39,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.42,0.08,17,0.17,1,0
24,12,107,39,701,447,53,53,44,59,37,29,21,0,55,0,0,54,23,0.260869565217391,0.4296875,-0.0459770114942535,0.424628450106157,1.24378109452736,1.0126582278481,0.53,0.66,0.44,0.59,0.37,0.29,0.21,0.00,0.55,0.00,0.00,0.54,0.23,30,0.30,1,0
17,12,103,38,741,452,36,37,7,19,16,18,12,13,31,0,0,59,22,-0.753623188405797,0.4296875,-0.965517241379311,0.318471337579618,-0.74626865671642,0.379746835443041,0.36,0.46,0.07,0.19,0.16,0.18,0.12,0.13,0.31,0.00,0.00,0.59,0.22,19,0.19,1,0
19,12,117,47,713,435,53,64,46,61,61,61,61,61,61,61,0,50,40,-0.463768115942029,0.4296875,2.25287356321839,1.27388535031847,0.646766169154228,2.53164556962026,0.53,0.80,0.46,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.00,0.50,0.40,82,0.82,4,1
19,12,103,32,759,468,64,33,0,0,3,9,0,27,18,0,0,14,10,-0.463768115942029,0.4296875,-0.965517241379311,-0.318471337579618,-1.64179104477612,-1.64556962025316,0.64,0.41,0.00,0.00,0.03,0.09,0.00,0.27,0.18,0.00,0.00,0.14,0.10,14,0.14,0,0
26,10,104,32,718,458,28,33,19,6,27,0,6,23,0,0,0,5,5,0.55072463768116,-0.3515625,-0.735632183908047,-0.318471337579618,0.398009950248757,-0.379746835443041,0.28,0.41,0.19,0.06,0.27,0.00,0.06,0.23,0.00,0.00,0.00,0.05,0.05,8,0.08,0,0
19,6,107,39,734,467,32,23,10,0,17,0,35,0,26,0,0,12,37,-0.463768115942029,-1.9140625,-0.0459770114942535,0.424628450106157,-0.398009950248757,-1.51898734177215,0.32,0.29,0.10,0.00,0.17,0.00,0.35,0.00,0.26,0.00,0.00,0.12,0.37,8,0.08,0,0
30,14,105,38,740,467,48,37,0,0,13,42,22,59,16,0,0,0,0,1.1304347826087,1.2109375,-0.505747126436782,0.318471337579618,-0.696517412935326,-1.51898734177215,0.48,0.46,0.00,0.00,0.13,0.42,0.22,0.59,0.16,0.00,0.00,0.00,0.00,17,0.17,1,0
30,8,102,41,719,460,67,42,29,0,39,5,30,0,10,0,0,35,0,1.1304347826087,-1.1328125,-1.19540229885058,0.636942675159236,0.348258706467659,-0.632911392405061,0.67,0.53,0.29,0.00,0.39,0.05,0.30,0.00,0.10,0.00,0.00,0.35,0.00,49,0.49,2,1
26,9,110,28,724,452,43,37,5,36,22,0,34,41,4,0,0,0,14,0.55072463768116,-0.7421875,0.64367816091954,-0.743099787685775,0.0995024875621869,0.379746835443041,0.43,0.46,0.05,0.36,0.22,0.00,0.34,0.41,0.04,0.00,0.00,0.00,0.14,10,0.10,0,0
26,12,107,40,743,461,27,34,0,1,4,61,35,18,10,0,0,23,43,0.55072463768116,0.4296875,-0.0459770114942535,0.530785562632696,-0.845771144278607,-0.759493670886082,0.27,0.43,0.00,0.01,0.04,0.61,0.35,0.18,0.10,0.00,0.00,0.23,0.43,23,0.23,1,0
18,9,109,41,718,451,39,41,26,24,61,16,45,14,29,0,0,34,25,-0.608695652173913,-0.7421875,0.413793103448275,0.636942675159236,0.398009950248757,0.506329113924051,0.39,0.51,0.26,0.24,0.61,0.16,0.45,0.14,0.29,0.00,0.00,0.34,0.25,19,0.19,1,0
19,8,108,39,750,456,56,34,0,0,44,0,22,7,0,0,0,39,0,-0.463768115942029,-1.1328125,0.183908045977011,0.424628450106157,-1.19402985074627,-0.12658227848101,0.56,0.43,0.00,0.00,0.44,0.00,0.22,0.07,0.00,0.00,0.00,0.39,0.00,11,0.11,0,0
28,13,112,51,701,443,47,60,45,55,61,43,48,39,49,28,0,51,0,0.840579710144928,0.8203125,1.10344827586207,1.69851380042463,1.24378109452736,1.51898734177215,0.47,0.75,0.45,0.55,0.61,0.43,0.48,0.39,0.49,0.28,0.00,0.51,0.00,54,0.54,3,1
35,12,113,39,720,452,70,51,18,22,12,5,39,31,8,0,43,0,0,1.85507246376812,0.4296875,1.33333333333333,0.424628450106157,0.298507462686565,0.379746835443041,0.70,0.64,0.18,0.22,0.12,0.05,0.39,0.31,0.08,0.00,0.43,0.00,0.00,33,0.33,2,0
19,9,102,37,720,454,48,36,14,5,15,3,0,10,3,0,0,0,0,-0.463768115942029,-0.7421875,-1.19540229885058,0.212314225053079,0.298507462686565,0.12658227848101,0.48,0.45,0.14,0.05,0.15,0.03,0.00,0.10,0.03,0.00,0.00,0.00,0.00,14,0.14,0,0
19,12,114,41,759,452,45,37,0,8,7,25,0,38,59,40,0,4,58,-0.463768115942029,0.4296875,1.5632183908046,0.636942675159236,-1.64179104477612,0.379746835443041,0.45,0.46,0.00,0.08,0.07,0.25,0.00,0.38,0.59,0.40,0.00,0.04,0.58,16,0.16,1,0
9,12,106,39,720,447,21,39,10,61,42,50,0,13,2,0,0,47,12,-1.91304347826087,0.4296875,-0.275862068965518,0.424628450106157,0.298507462686565,1.0126582278481,0.21,0.49,0.10,0.61,0.42,0.50,0.00,0.13,0.02,0.00,0.00,0.47,0.12,50,0.50,2,1
19,10,104,22,754,452,62,37,8,56,27,3,0,44,1,0,0,18,8,-0.463768115942029,-0.3515625,-0.735632183908047,-1.38004246284501,-1.39303482587065,0.379746835443041,0.62,0.46,0.08,0.56,0.27,0.03,0.00,0.44,0.01,0.00,0.00,0.18,0.08,19,0.19,1,0
16,15,104,37,733,452,27,38,6,25,0,60,0,53,17,0,0,25,11,-0.898550724637681,1.6015625,-0.735632183908047,0.212314225053079,-0.348258706467663,0.379746835443041,0.27,0.48,0.06,0.25,0.00,0.60,0.00,0.53,0.17,0.00,0.00,0.25,0.11,18,0.18,1,0
27,9,108,28,741,472,54,28,0,0,0,0,9,21,17,0,0,1,9,0.695652173913044,-0.7421875,0.183908045977011,-0.743099787685775,-0.74626865671642,-2.15189873417721,0.54,0.35,0.00,0.00,0.00,0.00,0.09,0.21,0.17,0.00,0.00,0.01,0.09,9,0.09,0,0
16,8,106,28,736,472,31,22,40,0,17,0,48,23,14,0,0,11,37,-0.898550724637681,-1.1328125,-0.275862068965518,-0.743099787685775,-0.497512437810948,-2.15189873417721,0.31,0.28,0.40,0.00,0.17,0.00,0.48,0.23,0.14,0.00,0.00,0.11,0.37,9,0.09,0,0
25,12,103,34,719,460,44,39,27,17,0,43,2,16,42,0,0,31,19,0.405797101449275,0.4296875,-0.965517241379311,-0.106157112526539,0.348258706467659,-0.632911392405061,0.44,0.49,0.27,0.17,0.00,0.43,0.02,0.16,0.42,0.00,0.00,0.31,0.19,20,0.20,1,0
17,9,103,38,703,441,35,45,44,61,57,0,48,34,0,0,0,0,0,-0.753623188405797,-0.7421875,-0.965517241379311,0.318471337579618,1.14427860696517,1.77215189873417,0.35,0.56,0.44,0.61,0.57,0.00,0.48,0.34,0.00,0.00,0.00,0.00,0.00,18,0.18,1,0
20,12,103,41,701,444,53,53,53,30,54,28,13,0,0,0,0,11,29,-0.318840579710145,0.4296875,-0.965517241379311,0.636942675159236,1.24378109452736,1.39240506329113,0.53,0.66,0.53,0.30,0.54,0.28,0.13,0.00,0.00,0.00,0.00,0.11,0.29,58,0.58,3,1
30,12,102,40,720,451,29,38,3,19,17,8,55,22,6,0,0,0,40,1.1304347826087,0.4296875,-1.19540229885058,0.530785562632696,0.298507462686565,0.506329113924051,0.29,0.48,0.03,0.19,0.17,0.08,0.55,0.22,0.06,0.00,0.00,0.00,0.40,15,0.15,0,0
25,10,106,26,728,459,34,32,43,9,29,0,49,34,0,0,0,52,30,0.405797101449275,-0.3515625,-0.275862068965518,-0.955414012738854,-0.0995024875621914,-0.506329113924051,0.34,0.40,0.43,0.09,0.29,0.00,0.49,0.34,0.00,0.00,0.00,0.52,0.30,7,0.07,0,0
29,9,122,38,725,446,32,42,14,60,9,8,32,3,49,3,36,61,58,0.985507246376812,-0.7421875,3.40229885057471,0.318471337579618,0.0497512437810935,1.13924050632911,0.32,0.53,0.14,0.60,0.09,0.08,0.32,0.03,0.49,0.03,0.36,0.61,0.58,21,0.21,1,0
33,13,106,45,736,446,56,54,16,42,18,58,61,0,47,0,0,30,0,1.56521739130435,0.8203125,-0.275862068965518,1.06157112526539,-0.497512437810948,1.13924050632911,0.56,0.68,0.16,0.42,0.18,0.58,0.61,0.00,0.47,0.00,0.00,0.30,0.00,46,0.46,2,1
23,14,107,47,703,444,64,63,46,32,50,36,45,61,45,0,0,56,50,0.115942028985507,1.2109375,-0.0459770114942535,1.27388535031847,1.14427860696517,1.39240506329113,0.64,0.79,0.46,0.32,0.50,0.36,0.45,0.61,0.45,0.00,0.00,0.56,0.50,71,0.71,4,1
11,7,111,43,720,450,62,40,24,12,22,0,2,0,12,12,0,17,22,-1.6231884057971,-1.5234375,0.873563218390804,0.849256900212314,0.298507462686565,0.632911392405061,0.62,0.50,0.24,0.12,0.22,0.00,0.02,0.00,0.12,0.12,0.00,0.17,0.22,20,0.20,1,0
20,9,116,27,712,446,56,44,31,37,33,12,18,3,0,0,27,0,22,-0.318840579710145,-0.7421875,2.02298850574713,-0.849256900212314,0.696517412935322,1.13924050632911,0.56,0.55,0.31,0.37,0.33,0.12,0.18,0.03,0.00,0.00,0.27,0.00,0.22,18,0.18,1,0
20,8,102,23,756,452,27,23,0,7,0,13,7,0,0,0,0,0,14,-0.318840579710145,-1.1328125,-1.19540229885058,-1.27388535031847,-1.49253731343283,0.379746835443041,0.27,0.29,0.00,0.07,0.00,0.13,0.07,0.00,0.00,0.00,0.00,0.00,0.14,6,0.06,0,0
19,8,102,19,752,449,35,28,1,38,0,9,19,0,0,0,0,0,0,-0.463768115942029,-1.1328125,-1.19540229885058,-1.69851380042463,-1.29353233830846,0.759493670886071,0.35,0.35,0.01,0.38,0.00,0.09,0.19,0.00,0.00,0.00,0.00,0.00,0.00,10,0.10,0,0
27,6,105,37,760,470,32,20,0,0,16,0,0,1,8,0,0,43,49,0.695652173913044,-1.9140625,-0.505747126436782,0.212314225053079,-1.69154228855721,-1.89873417721519,0.32,0.25,0.00,0.00,0.16,0.00,0.00,0.01,0.08,0.00,0.00,0.43,0.49,7,0.07,0,0
25,10,107,39,752,449,43,38,0,23,34,27,41,27,0,0,0,0,0,0.405797101449275,-0.3515625,-0.0459770114942535,0.424628450106157,-1.29353233830846,0.759493670886071,0.43,0.48,0.00,0.23,0.34,0.27,0.41,0.27,0.00,0.00,0.00,0.00,0.00,14,0.14,0,0
9,9,106,18,756,452,28,22,0,21,8,1,0,10,0,0,0,36,5,-1.91304347826087,-0.7421875,-0.275862068965518,-1.80467091295117,-1.49253731343283,0.379746835443041,0.28,0.28,0.00,0.21,0.08,0.01,0.00,0.10,0.00,0.00,0.00,0.36,0.05,10,0.10,0,0
19,12,103,17,698,458,53,39,44,20,0,16,24,14,0,0,0,35,0,-0.463768115942029,0.4296875,-0.965517241379311,-1.91082802547771,1.39303482587064,-0.379746835443041,0.53,0.49,0.44,0.20,0.00,0.16,0.24,0.14,0.00,0.00,0.00,0.35,0.00,18,0.18,1,0
16,6,102,34,706,464,47,35,58,0,28,0,29,0,26,0,0,41,41,-0.898550724637681,-1.9140625,-1.19540229885058,-0.106157112526539,0.995024875621891,-1.13924050632911,0.47,0.44,0.58,0.00,0.28,0.00,0.29,0.00,0.26,0.00,0.00,0.41,0.41,9,0.09,0,0
17,10,109,32,709,445,20,37,42,49,11,20,25,0,0,0,0,22,38,-0.753623188405797,-0.3515625,0.413793103448275,-0.318471337579618,0.845771144278607,1.26582278481012,0.20,0.46,0.42,0.49,0.11,0.20,0.25,0.00,0.00,0.00,0.00,0.22,0.38,11,0.11,0,0
